Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males,Prep Females,Prep Total,Year 1 Males,Year 1 Females,Year 1 Total,Year 2 Males,Year 2 Females,Year 2 Total,Year 3 Males,Year 3 Females,Year 3 Total,Year 4 Males,Year 4 Females,Year 4 Total,Year 5 Males,Year 5 Females,Year 5 Total,Year 6 Males,Year 6 Females,Year 6 Total,Primary Ungraded Males,Primary Ungraded Females,Primary Ungraded Total,Primary Total,Year 7 Males,Year 7 Females,Year 7 Total,Year 8 Males,Year 8 Females,Year 8 Total,Year 9 Males,Year 9 Females,Year 9 Total,Year 10 Males,Year 10 Females,Year 10 Total,Year 11 Males,Year 11 Females,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Postprimary Ungraded Males,Postprimary Ungraded Females,Postprimary Ungraded Total,Secondary Total,Grand Total
Government,1,8405,University High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,92,202,85,68,153,113,99,212,117,97,214,128,89,217,103.7,99.9,203.6,0,0,0,1201.6,1201.6
Government,1,8407,Roxburgh College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,82,189,97,100,197,120,86,206,132,100,232,120.8,95.9,216.7,102.7,93.8,196.5,0,0,0,1237.2,1237.2
Government,1,8410,Upper Yarra Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,46,78,55,37,92,46,38,84,47,44,91,38,49,87,21.6,51,72.6,0,0,0,504.6,504.6
Government,1,8415,Upwey High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63,133,106,72,178,79,109,188,94,110.9,204.9,77,98,175,79.9,98,177.9,0,0,0,1056.8,1056.8
Government,1,8420,Vermont Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,103,223,115,117,232,105,113,218,109,119,228,86,109,195,83,103,186,0,0,0,1282,1282
Government,1,8421,Kambrya College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,92,194,112,101,213,109,107,216,150,111,261,112.9,122.5,235.4,78.2,105.5,183.7,0,0,0,1303.1,1303.1
Government,1,8422,Wanganui Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,101,224,138,117,255,133,90,223,90,101,191,86.6,85.6,172.2,67.8,72.8,140.6,0,0,0,1205.8,1205.8
Government,1,8423,Carrum Downs Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,70,164,68,69,137,95,81,176,93.4,95,188.4,88,95,183,66.4,76.9,143.3,0,0,0,991.7,991.7
Government,1,8425,Wangaratta High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,84,172,99,89,188,84.4,95,179.4,108,112,220,105,130.3,235.3,68.9,103.5,172.4,0,0,0,1167.1,1167.1
Government,1,8428,Wantirna College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,103.5,210.5,122,124,246,81,114,195,91,100,191,112,109.9,221.9,76,103,179,0,0,0,1243.4,1243.4
Government,1,8430,Warracknabeal Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,37,22,17,39,23,22,45,21,32,53,16,22.9,38.9,12.9,15.3,28.2,0,0,0,241.1,241.1
Government,1,8437,Warrandyte High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,49,87,60,40,100,49,61,110,64,50,114,47.8,40.5,88.3,40.8,54,94.8,0,0,0,594.1,594.1
Government,1,8462,Wellington Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,77,187,138,100,238,129,75,204,145,87,232,119.9,127,246.9,114.9,90,204.9,0,0,0,1312.8,1312.8
Government,1,8465,Werribee Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,123,248,121,106,227,144,116,260,124,134,258,116.8,113,229.8,72,84.8,156.8,0,0,0,1379.6,1379.6
Government,1,8466,Bairnsdale Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,76,163,83,92.3,175.3,100,76.2,176.2,98,70,168,90.9,92.6,183.5,99,101.3,200.3,0,0,0,1066.3,1066.3
Government,1,8470,Westall Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,48,32,27,59,45,23,68,52,30,82,75,74,149,39,55,94,0,0,0,500,500
Government,1,8474,Wheelers Hill Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,51,100,36,49,85,54,47,101,42,44,86,37.1,43,80.1,43.6,31.7,75.3,0,0,0,527.4,527.4
Government,1,8475,Williamstown High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,143,250,118,133,251,110,135,245,107,143,250,104,132.9,236.9,88,115.5,203.5,0,0,0,1436.4,1436.4
Government,1,8480,Wodonga Senior Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,151.7,329.7,141,142.4,283.4,113.4,133.2,246.6,0,0,0,859.7,859.7
Government,1,8490,Yarram Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,54,28,20,48,30,25,55,26,17,43,37.9,28.8,66.7,33.6,30.8,64.4,0,0,0,331.1,331.1
Government,1,8500,Yea High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22,55,32,26,58,26,24,50,20.4,36,56.4,33,40.8,73.8,17.9,18.1,36,0,0,0,329.2,329.2
Government,1,8704,Glen Eira College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,20,53,47,22,69,38,21,59,37,30,67,31.3,17.9,49.2,32.3,9.5,41.8,27,25,52,391,391
Government,1,8705,Craigieburn Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,100,91,60,151,108,101,209,98,85,183,89,83,172,64,72,136,0,0,0,951,951
Government,1,8707,Emerald Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,73,166,96,86,182,97,73,170,80.8,75,155.8,49.8,62.4,112.2,46.6,53.8,100.4,0,0,0,886.4,886.4
Government,1,8708,Reservoir High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,31,76,54,38,92,57,51,108,55,64,119,63,52,115,63,45,108,0,0,0,618,618
Government,1,8709,Hampton Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,101,210,124,96,220,97,119,216,115,125,240,121.6,95.9,217.5,94.9,77.6,172.5,0,0,0,1276,1276
Government,1,8710,Hoppers Crossing Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,85,203,94,76,170,102,99,201,87,102,189,91,95,186,63,69.8,132.8,0,0,0,1081.8,1081.8
Government,1,8715,Keilor Downs Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,80,169,86,72,158,123,113,236,127,103,230,127,127,254,116,125,241,0,0,0,1288,1288
Government,1,8716,Kurnai College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,108,212,111,89,200,128,103.2,231.2,90,87,177,155.7,142.5,298.2,163.8,123.5,287.3,0,0,0,1405.7,1405.7
Government,1,8718,Kurunjang Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,68,142,63,67,130,63.4,64,127.4,69,75,144,61,72,133,52,54,106,0,0,0,782.4,782.4
Government,1,8720,Lakes Entrance Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22.8,48.8,31,33,64,30.2,21.1,51.3,25,18,43,21.6,21.6,43.2,13,11.3,24.3,0,0,0,274.6,274.6
Government,1,8722,Elisabeth Murdoch College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,137.5,253.5,143.5,119,262.5,135.8,130.5,266.3,126,142,268,142,138.6,280.6,95,100.6,195.6,0,0,0,1526.5,1526.5
Government,1,8723,Sunbury Downs Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,57,137,55,47,102,58,58,116,48,43,91,20,41.4,61.4,21.9,39.8,61.7,0,0,0,569.1,569.1
Government,1,8724,Forest Hill College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,43,104,49,35,84,41,33,74,57,42,99,51.8,47.8,99.6,52.7,40.7,93.4,0,0,0,554,554
Government,1,8725,Patterson River Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,99,205,135,116,251,134.4,93,227.4,89.8,103,192.8,108,109,217,49.8,52.7,102.5,0,0,0,1195.7,1195.7
Government,1,8730,St Helena Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,119,257,155,101,256,123,112,235,137,105,242,137.7,131,268.7,109.6,137.6,247.2,0,0,0,1505.9,1505.9
Government,1,8731,Stawell Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,30,72,37.8,26,63.8,37.5,33,70.5,45,47.8,92.8,31,33.2,64.2,39.5,40.9,80.4,0,0,0,443.7,443.7
Government,1,8734,Rowville Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,152,306,148,155,303,163,149,312,156,170,326,183,168,351,150.8,157.7,308.5,0,0,0,1906.5,1906.5
Government,1,8736,Wonthaggi Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,104,231,96,89,185,112,116,228,114,90,204,113.7,104,217.7,63.7,83.4,147.1,0,0,0,1212.8,1212.8
Government,1,8739,Sandringham College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,57,141,114,55,169,106,55,161,105,57,162,156.9,180,336.9,179.6,186.4,366,0,0,0,1335.9,1335.9
Government,1,8742,Fitzroy High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,64,46,19,65,44,32,76,59,31,90,51.5,40,91.5,29.6,25,54.6,0,0,0,441.1,441.1
Government,1,8743,Ashwood Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,36,71,38,38,76,43,48,91,40,31,71,52,36,88,43,25,68,0,0,0,465,465
Government,1,8744,Mullauna Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,101,58,47,105,39,50.9,89.9,28,45,73,58,53,111,25,36,61,0,0,0,540.9,540.9
Government,1,8745,Leongatha Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37,80,43,41,84,54,44,98,41,47,88,36,46.8,82.8,37.9,29.5,67.4,0,0,0,500.2,500.2
Government,1,8746,Diamond Valley College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,60,147,83,61.2,144.2,85,51,136,68,68,136,47,51.6,98.6,30.8,60.8,91.6,0,0,0,753.4,753.4
Government,1,8747,Blackburn English Language School,Language,O,5,5,10,12,11,23,9,3,12,6,9,15,9,4,13,7,11,18,12,8,20,0,0,0,111,12,5,17,14,8,22,9,10,19,49,39,88,5,11,16,5,5,10,0,0,0,172,283
Government,1,8748,Collingwood English Language School,Language,O,2,2,4,2,0,2,0,0,0,2,1,3,2,2,4,4,4,8,7,5,12,0,0,0,33,3,5,8,3,2,5,7,1,8,16,14,30,0,0,0,0,0,0,0,0,0,51,84
Government,1,8749,Noble Park English Language School,Language,O,10,12,22,9,10,19,13,13,26,12,19,31,19,4,23,16,14,30,15,12,27,0,0,0,178,16,11,27,18,15,33,21,13,34,13,25,38,22,19,41,26,10,36,0,0,0,209,387
Government,1,8750,Greensborough Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,96,214,125,83,208,88,86,174,79,85,164,57.8,62.8,120.6,53.9,49,102.9,0,0,0,983.5,983.5
Government,1,8753,Ararat Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,61,35,30,65,37,34,71,49,32,81,27,21.9,48.9,26,35.8,61.8,0,0,0,388.7,388.7
Government,1,8775,Mill Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,140,263,103,111,214,144,115,259,184,192,376,146,181,327,126,137,263,0,0,0,1702,1702
Government,1,8777,Bacchus Marsh College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,155,74,78,152,87,81,168,61,60,121,55,69,124,49,70.9,119.9,0,0,0,839.9,839.9
Government,1,8783,The Grange P-12 College,Pri/Sec,O,55,53,108,52.2,42,94.2,58.4,54,112.4,51.2,52,103.2,61.2,53,114.2,54,68.2,122.2,66.2,72,138.2,0,0,0,792.4,68,93,161,92.6,74,166.6,87,85,172,132,125,257,113,106,219,71,84,155,0,0,0,1130.6,1923
Government,1,8787,Taylors Lakes Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,122,229,124,121,245,118,112,230,114,111,225,96,88,184,98,71,169,0,0,0,1282,1282
Government,1,8790,Sunshine College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,53,123,77,61.4,138.4,99,60,159,97.4,56,153.4,83.8,68,151.8,65,48.8,113.8,0,0,0,839.4,839.4
Government,1,8791,Wallan Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,52,106,48,45,93,48,61,109,68,65,133,42.8,43,85.8,30.9,31,61.9,0,0,0,588.7,588.7
Government,1,8797,Thornbury High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,75,204,129,68,197,103,48,151,69,46,115,56.9,31,87.9,44.9,45,89.9,0,0,0,844.8,844.8
Government,1,8798,Portland Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,48,105,61,46,107,81,58,139,80,70,150,79,66.9,145.9,39,29.9,68.9,0,0,0,715.8,715.8
Government,1,8799,Copperfield College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,122,263,142,119,261,136,138,274,129,130,259,148,137,285,148,145,293,0,0,0,1635,1635
Government,1,8800,Bayside P-12 College,Pri/Sec,O,5,1,6,7,4,11,4,8,12,5,5,10,6,12,18,5,4,9,9,10,19,0,0,0,85,103,51,154,118,69,187,113.4,65,178.4,130,75,205,140,72,212,124,81,205,0,0,0,1141.4,1226.4
Government,1,8801,South Oakleigh Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,25,67,44,30,74,40,30,70,55,43,98,41,35,76,44,20,64,0,0,0,449,449
Government,1,8802,Swan Hill College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.4,96.4,183.8,98,74,172,77.4,93,170.4,98,88,186,73.8,70.2,144,51.1,53.3,104.4,0,0,0,960.6,960.6
Government,1,8803,Traralgon College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,82,173,103.3,81,184.3,109.2,74,183.2,135,107,242,106,103.1,209.1,76.8,86.4,163.2,0,0,0,1154.8,1154.8
Government,1,8804,Mornington Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,91,213,118,129,247,113,105,218,87,83,170,80.9,81,161.9,95.9,64.4,160.3,0,0,0,1170.2,1170.2
Government,1,8806,Essendon East Keilor District College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,51,145,118,70,188,119,83,202,128,91,219,179.8,173.6,353.4,173,140,313,0,0,0,1420.4,1420.4
Government,1,8807,Brunswick Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,53,157,127,75,202,98,76,174,88,77,165,87.8,59.8,147.6,69,41,110,0,0,0,955.6,955.6
Government,1,8808,Glen Waverley Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,144,301,157,132,289,167,125,292,178.5,142,320.5,206.7,152.2,358.9,179.2,161.9,341.1,0,0,0,1902.5,1902.5
Government,1,8809,Monterey Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,26,69,48,40,88,50,40,90,54,34,88,45,36,81,25,24,49,0,0,0,465,465
Government,1,8810,Benalla College,Secondary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,22,53,38,33,71,54,30,84,43.5,45,88.5,66.1,58.5,124.6,46.5,49.5,96,0,0,0,517.1,517.1
Government,1,8811,Warrnambool College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,67,174,94,82,176,79,86,165,71,61,132,102,105.9,207.9,60.8,69.1,129.9,0,0,0,984.8,984.8
Government,1,8812,Viewbank College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,91,205,105,88,193,90,77,167,114,85,199,91.9,88,179.9,102,70.9,172.9,0,0,0,1116.8,1116.8
Government,1,8813,Noble Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,68,42,37,79,67,52,119,60,53,113,59,66,125,67,50,117,0,0,0,621,621
Government,1,8814,Baimbridge College,Pri/Sec,O,0,0,0,7,4,11,3,3,6,11,2.4,13.4,5,7,12,9,7,16,11,13.6,24.6,0,0,0,83,55,42,97,43,61,104,47,68,115,72,66.8,138.8,45.7,40.7,86.4,28.6,38.7,67.3,0,0,0,608.5,691.5
Government,1,8815,Yarra Hills Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,42,92,54,36,90,83,52,135,64,58,122,51,68,119,38.8,46.8,85.6,0,0,0,643.6,643.6
Government,1,8816,Heathmont College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,41,73,57,50,107,82,53,135,75,57,132,69.8,66,135.8,57,42,99,0,0,0,681.8,681.8
Government,1,8818,Horsham College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,74,158,82,90,172,97,72,169,94.9,79.7,174.6,96.9,117.6,214.5,51.3,73.3,124.6,0,0,0,1012.7,1012.7
Government,1,8819,Melbourne Girls College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,209,209,0,208,208,0,210,210,0,206.4,206.4,0,208.8,208.8,0,0,0,1252.2,1252.2
Government,1,8820,Western Heights Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,59,174,83,57,140,120,61,181,100,69,169,117,73,190,89,59,148,0,0,0,1002,1002
Government,1,8821,Lowanna College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,90,186,109,89.2,198.2,104,90,194,100,97,197,82.7,88.7,171.4,62,56,118,0,0,0,1064.6,1064.6
Government,1,8823,Templestowe College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,56,19.4,10,29.4,24,17,41,29,21,50,46.9,43.9,90.8,16,10,26,0,0,0,293.2,293.2
Government,1,8824,Castlemaine Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,111,80,46,126,61,74,135,75,73,148,82.7,48.4,131.1,53.5,49.9,103.4,0,0,0,754.5,754.5
Government,1,8827,Warragul Regional College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,59,130,63,58,121,69,66,135,51,80,131,56.7,52,108.7,40.2,39.7,79.9,0,0,0,705.6,705.6
Government,1,8828,Ballarat Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,58,137,67,70,137,128.6,130.2,258.8,69,84,153,111.9,123.9,235.8,70,83.3,153.3,0,0,0,1074.9,1074.9
Government,1,8830,Charlton College,Pri/Sec,O,5,2,7,3,5,8,5,3,8,3,1,4,2,6,8,8,5,13,6,6,12,0,0,0,60,6,7,13,6,5,11,8,4,12,11,12,23,4,12,16,5.8,11.8,17.6,0,0,0,92.6,152.6
Government,1,8831,Wycheproof P-12 College,Pri/Sec,O,7,7,14,4,2,6,3,6,9,9,2,11,3,5,8,2,6,8,7,3,10,0,0,0,66,5,7,12,2,5,7,9,6,15,6,5,11,5.6,2.9,8.5,3.9,5.5,9.4,0,0,0,62.9,128.9
Government,1,8832,Birchip P-12 School,Pri/Sec,O,3,10,13,8,4,12,8,8,16,9,7,16,6,8,14,11,6,17,12,10,22,0,0,0,110,8,12,20,14,4,18,7,12,19,8,9,17,8,10,18,8,6,14,0,0,0,106,216
Government,1,8833,Nhill College,Pri/Sec,O,13,11,24,11,9,20,17,10,27,13,14,27,12,18,30,9,10,19,11,14,25,0,0,0,172,27,17,44,19,22,41,20,16,36,18,20,38,26.7,14.9,41.6,12,14,26,0,0,0,226.6,398.6
Government,1,8834,Sale College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,59,113,69,70,139,65,44,109,73,65.9,138.9,59.7,60.6,120.3,41.6,49.5,91.1,0,0,0,711.3,711.3
Government,1,8835,McClelland Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,89,179,85,98,183,66.4,90,156.4,80,87,167,53,74.8,127.8,49.2,49.1,98.3,0,0,0,911.5,911.5
Government,1,8836,Footscray City College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,43,112,75,47,122,77,39,116,87,56,143,142.8,71,213.8,69.8,55,124.8,13,2,15,846.6,846.6
Government,1,8838,Western English Language School,Language,O,3,4,7,7,3,10,2,3,5,2,6,8,6,2,8,8,3,11,9,11,20,0,0,0,69,9,7,16,18,9,27,11,10,21,41,58,99,0,0,0,0,0,0,0,0,0,163,232
Government,1,8839,Narre Warren South P-12 College,Pri/Sec,O,36,36.2,72.2,31,24,55,35.4,29,64.4,29,46,75,44,49,93,42,51,93,56,51,107,0,0,0,559.6,97,103,200,107,97,204,123,105,228,122,115,237,99,83,182,88,79,167,0,0,0,1218,1777.6
Government,1,8841,Lara Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2,51,125.2,90.6,60,150.6,86,55,141,88,63,151,84.6,60.6,145.2,48.6,53.5,102.1,0,0,0,815.1,815.1
Government,1,8842,Kaniva College,Pri/Sec,O,7,6,13,13,2,15,8,8,16,11,12,23,7,9,16,15,7,22,10,9,19,0,0,0,124,10,11,21,10,15,25,8,9,17,8,7,15,8,6.6,14.6,5.7,8,13.7,0,0,0,106.3,230.3
Government,1,8843,Corryong College,Pri/Sec,O,4,5,9,7,6,13,11,9,20,10,1,11,8.2,12,20.2,2,9,11,9,7,16,0,0,0,100.2,16,11,27,13,19,32,18,18,36,12,14,26,19.8,13.4,33.2,11.9,17.8,29.7,0,0,0,183.9,284.1
Government,1,8845,Maryborough Education Centre,Pri/Sec,O,26,16,42,27,18,45,32,25,57,27,31,58,38,23,61,41,25,66,27,45,72,11,6,17,418,58,56,114,64.5,55,119.5,68,67,135,63,64,127,55,57.9,112.9,33.9,63.6,97.5,13,5,18,723.9,1141.9
Government,1,8846,The Lakes South Morang P-9 School,Pri/Sec,O,59,43.2,102.2,55,63,118,52,51,103,55,40,95,30,43,73,39,38,77,34.2,49,83.2,0,0,0,651.4,47,40.4,87.4,50,50,100,45,37,82,0,0,0,0,0,0,0,0,0,0,0,0,269.4,920.8
Government,1,8847,Point Cook Senior Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,122,313,117,110,227,79,77.9,156.9,0,0,0,696.9,696.9
Government,1,8848,Manor Lakes P-12 College,Pri/Sec,O,50,53,103,61,65,126,48,41,89,35,34,69,54,49,103,52.4,37,89.4,51,55,106,0,0,0,685.4,74,71,145,88,80,168,69,60,129,0,0,0,0,0,0,0,0,0,0,0,0,442,1127.4
Government,1,8849,Coburg Senior High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,60,40,44,84,42,32,74,0,0,0,218,218
Government,1,8851,Wodonga Middle Years College,Pri/Sec,O,0,0,0,0,0,0,0,0,0,1,0,1,2,2,4,2,6,8,5,7,12,0,0,0,25,153,124,277,175.3,151,326.3,182,174,356,4,7,11,0,0,0,0,0,0,0,0,0,970.3,995.3
