Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males,Prep Females,Prep Total,Year 1 Males,Year 1 Females,Year 1 Total,Year 2 Males,Year 2 Females,Year 2 Total,Year 3 Males,Year 3 Females,Year 3 Total,Year 4 Males,Year 4 Females,Year 4 Total,Year 5 Males,Year 5 Females,Year 5 Total,Year 6 Males,Year 6 Females,Year 6 Total,Primary Ungraded Males,Primary Ungraded Females,Primary Ungraded Total,Primary Total,Year 7 Males,Year 7 Females,Year 7 Total,Year 8 Males,Year 8 Females,Year 8 Total,Year 9 Males,Year 9 Females,Year 9 Total,Year 10 Males,Year 10 Females,Year 10 Total,Year 11 Males,Year 11 Females,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Postprimary Ungraded Males,Postprimary Ungraded Females,Postprimary Ungraded Total,Secondary Total,Grand Total
Catholic,2,724,St Mary's School,Primary,O,11,12,23,11,19,30,12,11,23,17,16,33,10,13,23,7,11,18,18,14,32,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
Catholic,2,726,St Kilian's School,Primary,O,25,21,46,18,28,46,20,21,41,22,13,35,17,19,36,19,19,38,17,13,30,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
Catholic,2,733,Genazzano FCJ College,Pri/Sec,O,0,12,12,0,17,17,0,16,16,0,20,20,0,25,25,0,55,55,0,53,53,0,0,0,198,0,148,148,0,141,141,0,157,157,0,154,154,0,168.2,168.2,0,148.8,148.8,0,0,0,917,1115
Catholic,2,753,St Augustine's School,Primary,O,30,16,46,28,25,53,25.4,35,60.4,17,12,29,20,22,42,15,20,35,17,14,31,0,0,0,296.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.4
Catholic,2,782,St Patrick's School,Primary,O,7,3,10,0.4,7,7.4,6,6,12,2,3,5,6,6,12,3,15,18,5,4,9,0,0,0,73.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.4
Catholic,2,836,St Patrick's School,Primary,O,22,17,39,27,21,48,22,34,56,24,23,47,34,18,52,22,20,42,27,26,53,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337
Catholic,2,840,St Thomas' School,Primary,O,9,15,24,9,13,22,4,4,8,10.2,3,13.2,6,10,16,9,9,18,10,8,18,0,0,0,119.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.2
Catholic,2,841,St Joseph's School,Primary,O,22,33,55,26,26,52,27,30,57,30,35,65,23,23,46,25,25,50,29,24,53,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378
Catholic,2,848,St Joseph's School,Primary,O,29,23,52,31,26,57,28,34,62,20,24,44,19,20,39,15,20,35,10,15,25,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
Catholic,2,909,St John's School,Primary,O,21,18,39,21,27,48,18,15,33,24,24,48,19,36,55,20,11,31,17,22,39,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
Catholic,2,914,Our Lady of Mercy College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,0,196,196,0,180,180,0,200,200,0,181,181,0,176,176,0,0,0,1136,1136
Catholic,2,915,St Joseph's School,Primary,O,33,19,52,22,25,47,22,25,47,27,15,42,26,14,40,20.6,32,52.6,13,21,34,0,0,0,314.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.6
Catholic,2,923,St Brigid's School,Primary,O,24,22,46,23,21,44,22,18,40,14,22,36,21,21,42,17,25,42,19,16,35,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
Catholic,2,924,St Columba's School,Primary,O,17,24,41,11,21,32,21,27,48,24,23,47,21,25,46,13,22,35,21,15,36,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
Catholic,2,931,Our Lady Help of Christians School,Primary,O,20,20,40,21.4,22,43.4,25,23,48,15,27,42,20,21,41,10,17,27,12,18,30,0,0,0,271.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.4
Catholic,2,932,St Anthony's School,Primary,O,12,24,36,15,8,23,11.4,6,17.4,12,12,24,15,11,26,5,6,11,9,12,21,0,0,0,158.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.4
Catholic,2,935,St Mary's School,Primary,O,27,17,44,16,14,30,20,16,36,25,12,37,18,15,33,18,16,34,26,21,47,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261
Catholic,2,937,Sacred Heart School,Primary,O,20,20,40,24,17,41,21,22,43,17,12,29,18,20,38,14,20,34,10,20,30,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
Catholic,2,950,St Joseph's School,Primary,O,20,21,41,18,20,38,24,17,41,15,26,41,21,17,38,15,21,36,18,24,42,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277
Catholic,2,954,St Mary's School,Primary,O,23,28,51,24,27,51,21,22,43,32,22,54,28,25,53,28,25,53,22,29,51,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
Catholic,2,955,St Joseph's School,Primary,O,2,5,7,10,6,16,2,8,10,7,5,12,4,9,13,5,7,12,10,9,19,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
Catholic,2,956,De La Salle College,Pri/Sec,O,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,25,0,25,28,0,28,0,0,0,72,176,0,176,192,0,192,197,0,197,186,0,186,188,0,188,163,0,163,0,0,0,1102,1174
Catholic,2,962,St Margaret Mary's School,Primary,O,12,12,24,10,10,20,17,14,31,16.4,9,25.4,7,9,16,9,10,19,12,9,21,0,0,0,156.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.4
Catholic,2,981,St Francis Xavier School,Primary,O,26,20,46,29,21,50,30,18,48,24,26,50,26,24,50,19,20,39,18,18,36,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319
Catholic,2,991,St Laurence O'Toole School,Primary,O,15,21,36,23,16,39,11,9,20,15,18,33,7,14,21,15,5,20,9,11,20,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
Catholic,2,999,St Joseph's School,Primary,O,9,7,16,11,8,19,4,5,9,8,0,8,6,7,13,5,6,11,2,5,7,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
Catholic,2,1013,St Brigid's School,Primary,O,26,23,49,20,15,35,25,17,42,17,17,34,13,20,33,11,14,25,16,15,31,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
Catholic,2,1015,St James School,Primary,O,4,2,6,5,8,13,6,5,11,9,7,16,5,6.4,11.4,9,6,15,8,10,18,0,0,0,90.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4
Catholic,2,1024,St Mary's School,Primary,O,24,26,50,23,27,50,29,13,42,23,16,39,16,14,30,10,21,31,12,10,22,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264
Catholic,2,1033,Holy Rosary School,Primary,O,25,24,49,20,15,35,16,31,47,18,19,37,10,12,22,12,13,25,13,12,25,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240
Catholic,2,1036,St Aloysius' School,Primary,O,13,4,17,9,5,14,10,11,21,6,8,14,4,10,14,6,6,12,6,6,12,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
Catholic,2,1041,St Anthony's School,Primary,O,23,16,39,17,21,38,17,19,36,19,15,34,21,16,37,14,5,19,17,18,35,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
Catholic,2,1045,St Joseph's School,Primary,O,25,17,42,28,17,45,25,26,51,28,13,41,18,19,37,12,8,20,20,8,28,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264
Catholic,2,1058,St Mary's School,Primary,O,8,7,15,7,9,16,6,8,14,12,5,17,5,6,11,7,8,15,15,8,23,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
Catholic,2,1067,Holy Rosary School,Primary,O,24,17,41,8,23,31,16,15,31,11,11,22,15,17,32,13,13,26,15,13,28,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
Catholic,2,1070,St Columba's School,Primary,O,13,14,27,12,9,21,8.4,11,19.4,21,5,26,10,15,25,11,11,22,13,12,25,0,0,0,165.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.4
Catholic,2,1072,Our Lady of the Rosary,Primary,O,21,24,45,16,15,31,22,27,49,21,16,37,20,24,44,23,18,41,20,23,43,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290
Catholic,2,1084,St Mary's School,Primary,O,20,21,41,28,28,56,27,23,50,38,28,66,29,34,63,41,41,82,27.4,36,63.4,0,0,0,421.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.4
Catholic,2,1097,St Mary's School,Primary,O,13,10,23,12,9,21,6,11,17,15,10,25,5.2,8,13.2,9,9,18,8,6,14,0,0,0,131.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.2
Catholic,2,1099,St Brendan's School,Primary,O,5,4,9,4,8,12,5,3,8,6,2,8,3,4,7,4,2,6,3,3,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
Catholic,2,1101,Our Lady of the Immaculate Conception School,Primary,O,22,26,48,20,30,50,26,24,50,23,18,41,27,27,54,26,25,51,30,23,53,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347
Catholic,2,1108,St Mary's School,Primary,O,14,17,31,19,20,39,10,16,26,25,17,42,17,11,28,14,23,37,12,17,29,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232
Catholic,2,1109,St John's School,Primary,O,20,19,39,16,18,34,14,13,27,14,12,26,16,19,35,6,7,13,5,9,14,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
Catholic,2,1122,St Brigid's College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,78,38,30,68,33,43,76,32,45,77,26,46,72,22,29,51,0,0,0,422,422
Catholic,2,1130,St Aloysius' School,Primary,O,8,7,15,6,7,13,7,9,16,5,12,17,11,2,13,6,4,10,6,6,12,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
Catholic,2,1134,St Joan of Arc School,Primary,O,26,25,51,26,20,46,24,27,51,23,23,46,24,25,49,19,25,44,7,20,27,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314
Catholic,2,1136,St John's School,Primary,O,17,18,35,7,10,17,13,7,20,6,8,14,7,5,12,10,3,13,9,7,16,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
Catholic,2,1146,St John's School,Primary,O,13,8,21,8,16,24,20,11,31,19,17,36,17,15,32,14,12,26,15,13,28,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
Catholic,2,1152,St Joseph's School,Primary,O,25,35,60,22,30,52,29,28,57,22,18,40,29,28,57,30,13,43,30,25,55,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
Catholic,2,1164,Mary Immaculate School,Primary,O,10,18,28,6,11,17,13,12,25,9,18,27,11,11,22,20,11,31,4,14,18,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
Catholic,2,1173,St Joseph's School,Primary,O,8,11,19,4,3,7,5,4,9,7,2,9,2,4,6,5,5,10,0,1,1,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
Catholic,2,1176,Our Lady of Lourdes School,Primary,O,7,3,10,4,7,11,9,6,15,4,7,11,1,6,7,6,3,9,2,0,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Catholic,2,1177,St Joseph's School,Primary,O,4,6,10,0,2,2,6,3,9,4,0,4,1,3,4,3,5,8,1,5,6,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Catholic,2,1188,St Mary's School,Primary,O,16,10,26,18,23,41,13,10,23,20,23,43,17,14,31,12,15,27,20,28.6,48.6,0,0,0,239.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.6
Catholic,2,1193,St Therese's School,Primary,O,39,32,71,46,37,83,49,26,75,30,43,73,43,40,83,31,36,67,38.4,42,80.4,0,0,0,532.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.4
Catholic,2,1196,Sacred Heart School,Primary,O,2,2,4,8,6,14,5,6,11,4,3,7,7,3,10,6,5,11,2,6,8,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
Catholic,2,1206,Our Lady of Good Counsel School,Primary,O,22,17,39,29,26,55,35,24,59,26,28.4,54.4,33,35,68,11,18,29,6,24,30,0,0,0,334.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.4
Catholic,2,1212,St Kevin's School,Primary,O,16,14,30,7,22,29,11,14,25,12,9,21,8,16,24,8,8,16,8,17,25,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
Catholic,2,1217,St Joseph's School,Primary,O,39,35,74,32,22,54,26,23,49,23,31,54,22,23,45,24,23,47,18,29,47,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370
Catholic,2,1221,St Finbar's School,Primary,O,26,24,50,20,30,50,23,30,53,21.2,28,49.2,20,26,46,20,21,41,18,27,45,0,0,0,334.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.2
Catholic,2,1226,Loreto Mandeville Hall,Pri/Sec,O,0,24,24,0,27,27,0,27,27,0,30,30,0,42,42,0,63,63,0,56,56,0,0,0,269,0,106,106,0,117,117,0,118,118,0,94,94,0,107,107,0,99,99,0,0,0,641,910
Catholic,2,1229,St Dominic's School,Primary,O,33,15,48,25,20,45,22,24,46,24,25,49,20,19,39,15,23,38,14,14,28,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
Catholic,2,1231,St Mary's School,Primary,O,20,24,44,16,32,48,17.4,19,36.4,9,29,38,17,17,34,21,17,38,17,13,30,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.4
Catholic,2,1252,Holy Rosary School,Primary,O,5,12,17,6,2,8,2,4,6,2,2,4,5,4,9,7,1,8,4,4,8,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Catholic,2,1253,St Mary's School,Primary,O,2,10,12,5,2,7,6,5,11,2,3,5,9,6,15,5,5,10,5,4,9,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
Catholic,2,1260,St Joseph's School,Primary,O,14,10,24,14,15,29,13,21,34,15.6,7,22.6,8,12,20,6,9,15,12,4,16,0,0,0,160.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.6
Catholic,2,1265,St Fidelis' School,Primary,O,27,21,48,24,40,64,16,19,35,28,33,61,23,21,44,22,30,52,26,21,47,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351
Catholic,2,1272,St Francis Xavier's School,Primary,O,27,23,50,27,24,51,25,27,52,24,22,46,24,21,45,26,26,52,25,32,57,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353
Catholic,2,1273,St Mary's School,Primary,O,20,21,41,18,23,41,16,21,37,14,18,32,24,22,46,17,27,44,20,19,39,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
Catholic,2,1275,Our Lady Help of Christians School,Primary,O,13,18,31,16,19,35,18,10,28,16,24,40,14,13,27,16,16,32,23,21,44,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
Catholic,2,1277,Our Lady of the Sacred Heart School,Primary,O,11,9,20,10,14,24,9,11,20,11,11,22,9,8,17,8,14,22,12,13,25,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
Catholic,2,1280,St Francis Xavier School,Primary,O,7,18,25,9,15,24,11,11,22,13,11,24,14,8,22,13,9,22,15,10,25,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
Catholic,2,1287,Our Lady of Sion College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,168,168,0,125,125,0,135,135,0,101,101,0,99,99,0,0,0,788,788
Catholic,2,1289,St Gabriel's School,Primary,O,12,11,23,11,12,23,9,12,21,10,14,24,11,11,22,10,6,16,11,14,25,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
Catholic,2,1291,St Paul's School,Primary,O,32,21,53,25,24,49,21,28,49,28,26,54,26,25,51,21,30,51,32,19,51,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358
Catholic,2,1292,St Joseph's School,Primary,O,12,10,22,13,16,29,16,12,28,15,8,23,21,16,37,11,11,22,11,13,24,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
Catholic,2,1299,Salesian College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,69,176,100,98,198,79,94,173,93,86,179,90,89,179,70,83,153,0,0,0,1058,1058
Catholic,2,1301,St Patrick's School,Primary,O,6,13,19,9,9,18,11,8,19,4,8,12,10,6,16,3,7,10,11,8,19,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
Catholic,2,1309,St Joseph's School,Primary,O,6,7,13,5,4,9,8,6,14,6,6,12,5,1,6,4,7,11,6,7,13,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
Catholic,2,1310,St Patrick's School,Primary,O,39,23,62,33,25,58,22,24,46,25,27,52,17,20,37,19.2,17,36.2,21,25,46,0,0,0,337.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.2
Catholic,2,1311,St Roch's School,Primary,O,8,16,24,3,11,14,12,12,24,11,8,19,8,13,21,6,8,14,12,8,20,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
Catholic,2,1312,Holy Eucharist School,Primary,O,13,10,23,9,9,18,10,14,24,7,10,17,9,7,16,9,9,18,7,11,18,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
Catholic,2,1328,St Anne's School,Primary,O,25,20,45,20,19,39,13,27,40,23,16,39,16,12,28,13,14,27,13,10,23,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
Catholic,2,1342,Our Lady of Perpetual Help School,Primary,O,25,22,47,28,20,48,19,16,35,21,16,37,25,14,39,16,13.2,29.2,17,8,25,0,0,0,260.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.2
Catholic,2,1343,St Francis Xavier's School,Primary,O,22,35,57,33,44,77,20,27,47,40,28,68,24,24,48,31,34,65,32,35,67,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429
Catholic,2,1347,St Joseph's School,Primary,O,18,11,29,13,17,30,9,13,22,10,11,21,11,10,21,4,13,17,17,10,27,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
Catholic,2,1354,St Cecilia's School,Primary,O,19,20,39,26,12,38,23,18,41,23,10,33,17,15,32,10,11,21,19,14,33,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
Catholic,2,1368,St Joseph's School,Primary,O,31,14,45,19,26,45,9,17,26,12,9,21,8,9,17,10,13,23,9,11,20,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
Catholic,2,1373,St Joseph's School,Primary,O,7,6,13,5,5,10,6,1,7,8,4,12,5,6,11,10,4,14,7,10,17,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
Catholic,2,1383,St Peter's School,Primary,O,33,42,75,33,42,75,27,34,61,45,28,73,40,28,68,46,30,76,32,51,83,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511
Catholic,2,1386,Santa Maria College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,160,160,0,156,156,0,138,138,0,141,141,0,129,129,0,0,0,894,894
Catholic,2,1393,Sacred Heart School,Primary,O,23,23,46,23,29,52,14,16.2,30.2,23,26,49,19,21,40,9,27,36,19,27,46,0,0,0,299.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.2
Catholic,2,1398,St Mark's School,Primary,O,10,15,25,14,18,32,7,12,19,15,18,33,13,11,24,10,9,19,11,14,25,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
Catholic,2,1406,St John the Baptist School,Primary,O,19,16,35,17,8,25,16,16,32,21,19,40,23,25,48,17,18,35,27,21,48,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263
Catholic,2,1407,St John's School,Primary,O,6,12,18,15,19,34,14,9,23,7.4,17,24.4,12,14,26,16,5,21,14,8,22,0,0,0,168.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.4
Catholic,2,1408,St Mary's School,Primary,O,23.2,27,50.2,25,22,47,35,25,60,23,14,37,27,17,44,26,25,51,31,20.4,51.4,0,0,0,340.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.6
Catholic,2,1412,St Raphael's School,Primary,O,21,22,43,19,18,37,22,22,44,24,22,46,29,23,52,21,29,50,32,22,54,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326
Catholic,2,1415,St Kevin's College,Pri/Sec,O,44,0,44,25,0,25,25,0,25,28,0,28,54,0,54,117,0,117,120,0,120,0,0,0,413,233,0,233,232,0,232,234,0,234,253,0,253,246,0,246,228,0,228,0,0,0,1426,1839
Catholic,2,1416,St John the Baptist's School,Primary,O,16,15,31,14,13,27,15,19,34,14,13,27,16,12,28,8,19,27,10,12,22,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196
Catholic,2,1422,St Vincent de Paul's School,Primary,O,30,24,54,36,36,72,26,27,53,30,26,56,29,31,60,24,33,57,26,31,57,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409
Catholic,2,1425,St Joseph's College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,274,273,0,273,248,0,248,248,0,248,243,0,243,221.4,0,221.4,0,0,0,1507.4,1507.4
Catholic,2,1429,St Joseph's School,Primary,O,49,37,86,44,41,85,49,54,103,57,54,111,46,45,91,50,51,101,57,67,124,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701
Catholic,2,1431,St Bede's College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,224,224,0,224,224,0,224,194,0,194,260,0,260,254,0,254,0,0,0,1380,1380
Catholic,2,1438,Holy Name School,Primary,O,19,23,42,23,25,48,29,37,66,23,16,39,23,32,55,21,20,41,22,28,50,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
Catholic,2,1445,Siena College Ltd,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,0,124,124,0,121,121,0,134,134,0,106,106,0,113,113,0,0,0,711,711
Catholic,2,1459,St Bernard's School,Primary,O,16,24,40,22,18,40,17,25,42,22,24,46,22,18,40,18,22,40,20,13,33,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
Catholic,2,1461,St Benedict's School,Primary,O,17,17,34,15,8,23,11,8,19,18,16,34,9,13,22,8,13,21,10,13,23,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
Catholic,2,1465,St Oliver Plunkett's School,Primary,O,22,25,47,21,34,55,21,23,44,30,25,55,33,23,56,17,28,45,30,22,52,0,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354
Catholic,2,1466,Corpus Christi School,Primary,O,23,17,40,16,11,27,15,20,35,14,12,26,13,6,19,6,10,16,12,12,24,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
Catholic,2,1470,St Robert's School,Primary,O,31,23,54,25,28,53,23,29,52,22,28,50,21,37,58,24.4,32,56.4,30,18,48,0,0,0,371.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.4
