Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males Total,Prep Females Total,Prep Total,Year 1 Males Total,Year 1 Females Total,Year 1 Total,Year 2 Males Total,Year 2 Females Total,Year 2 Total,Year 3 Males Total,Year 3 Females Total,Year 3 Total,Year 4 Males Total,Year 4 Females Total,Year 4 Total,Year 5 Males Total,Year 5 Females Total,Year 5 Total,Year 6 Males Total,Year 6 Females Total,Year 6 Total,Primary Ungraded Males Total,Primary Ungraded Females Total,Primary Ungraded Total,Primary Total,Year 7 Males Total,Year 7 Females Total,Year 7 Total,Year 8 Males Total,Year 8 Females Total,Year 8 Total,Year 9 Males Total,Year 9 Females Total,Year 9 Total,Year 10 Males Total,Year 10 Females Total,Year 10 Total,Year 11 Males Total,Year 11 Females Total,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Secondary Ungraded Males Total,Secondary Ungraded Females Total,Secondary Ungraded Total,Secondary Total,Grand Total
Government,1,5380,Mount Duneed Regional Primary School,Primary,O,9,7,16,2,5,7,4,4,8,10,9,19,4,1,5,11,6,17,6,3,9,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
Government,1,5381,Grasmere Primary School,Primary,O,2,2,4,4,3,7,5,1,6,1,2,3,2,2,4,3,2,5,1,1,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Government,1,5382,Narrawong District Primary School,Primary,O,3,6,9,3,5,8,0,4,4,0,2,2,3,2,5,7,1,8,6,2,8,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
Government,1,5383,Canadian Lead Primary School,Primary,O,9,11,20,20,11,31,15,10,25,14,8,22,16,17,33,10,24,34,16,19,35,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
Government,1,5384,Caledonian Primary School,Primary,O,11,11,22,11,11,22,6,13,19,13,7,20,10,10,20,14,14,28,9,10,19,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
Government,1,5386,Tempy Primary School,Primary,O,4,2,6,2,1,3,1,2,3,2,2,4,1,3,4,2,1,3,4,1,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Government,1,5389,Rawson Primary School,Primary,O,2,6,8,3,9,12,6,1,7,6,3,9,6,3,9,7,2,9,2,3,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
Government,1,5392,Bundalaguah Primary School,Primary,O,4,4,8,1,4,5,6,2,8,3,1,4,5,7,12,5,0,5,4,4,8,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
Government,1,5393,Lardner and District Primary School,Primary,O,1,1,2,5,1,6,1,5,6,3,2,5,3,3,6,7,3,10,5,2,7,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
Government,1,5394,Neerim District Rural Primary School,Primary,O,1.3,1,2.3,0,1.3,1.3,2,2,4,2.3,1,3.3,3,1,4,3,0,3,1,5,6,0,0,0,23.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9
Government,1,5395,Nambrok Denison Primary School,Primary,O,5,4,9,3,4,7,9,9,18,8,8,16,9,7,16,3,7,10,5,0,5,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
Government,1,5396,Welshpool and District Primary School,Primary,O,2,2,4,1,2,3,3,4,7,3,2,5,5.6,6,11.6,3.6,3,6.6,6,2,8,0,0,0,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2
Government,1,5397,Whitfield District Primary School,Primary,O,1,0,1,1,1,2,0,0,0,1,1,2,1,1,2,0,2,2,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Government,1,5398,Greta Valley Primary School,Primary,O,4,3,7,0,0,0,6.6,0,6.6,2,0,2,0,3,3,3,0,3,2,4.4,6.4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Government,1,5399,Everton Primary School,Primary,O,2,4,6,2,1,3,1,3,4,2,4,6,3,2,5,1,1,2,3,0,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Government,1,5401,Waaia Yalca South Primary School,Primary,O,2,0,2,1,0,1,5,0,5,1,2,3,0,0,0,2,1,3,0,1,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Government,1,5402,Nangiloc Colignan and District Primary School,Primary,O,7,8,15,4,5.2,9.2,6,10,16,5,6.2,11.2,4,5,9,4,7,11,0,8,8,0,0,0,79.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4
Government,1,5403,Tyrrell College,Pri/Sec,O,6,5,11,2,4,6,4,2,6,8,4,12,7,2,9,6,6,12,3,5,8,0,0,0,64,12,11,23,12,8,20,7,13,20,10,17,27,10.9,5.8,16.7,7,9.7,16.7,0,0,0,123.4,187.4
Government,1,5404,Harcourt Valley Primary School,Primary,O,3,10,13,4,8,12,7,3,10,6,10,16,10,5,15,7,2,9,6,6,12,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
Government,1,5407,Beverford District Primary School,Primary,O,5,5,10,1,3,4,2,5,7,5,8,13,2,5,7,6,3,9,0,4,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
Government,1,5408,Altona Gate Primary School,Primary,C,7,3,10,4,4,8,3,10,13,7,8,15,2,5,7,2,10,12,2,3,5,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
Government,1,5410,Niddrie Primary School,Primary,O,17,11,28,15,12,27,14,21,35,20,13,33,13,18,31,25,13,38,19,16,35,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227
Government,1,5411,Olympic Village Primary School,Primary,C,3,6,9,4,6,10,3,5,8,6,6,12,10,4,14,9,7,16,8,4,12,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
Government,1,5414,Toolern Vale and District Primary School,Primary,O,10,9,19,6,12,18,8,14,22,12,10,22,11,10,21,5,6,11,4,10.2,14.2,0,0,0,127.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2
Government,1,5416,Parkhill Primary School,Primary,O,22,32,54,16,23,39,23,23,46,24,22,46,13,17,30,21,27,48,15,15,30,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
Government,1,5418,Kananook Primary School,Primary,O,17,21,38,12,8,20,17,16,33,14,13,27,17,14,31,9,12,21,14,20,34,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
Government,1,5419,Roberts McCubbin Primary School,Primary,O,32,26,58,29,32,61,36,28,64,32,25,57,27,22,49,22,32,54,40,29,69,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412
Government,1,5420,Tarwin Valley Primary School,Primary,O,13,8,21,8,6,14,12,7,19,9,9,18,9,9,18,5,11,16,6.6,7,13.6,0,0,0,119.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.6
Government,1,5421,Bayles Regional Primary School,Primary,O,11,10,21,7,7,14,6,11,17,8,6,14,13,8,21,7,8,15,9,8,17,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
Government,1,5422,Le Page Primary School,Primary,O,10,11,21,10,12,22,12,14,26,13,7,20,15,14,29,17,12,29,18,19,37,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
Government,1,5423,Powlett River Primary School,Primary,O,3,2,5,9,6,15,1,6,7,6,3,9,2,5,7,1,5,6,5,5,10,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
Government,1,5424,Doveton Heights Primary School,Primary,C,7,7,14,10,13,23,16,8,24,11,12,23,11,13,24,15,19,34,7,13,20,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
Government,1,5425,Glen Waverley Primary School,Primary,O,16,12,28,15,19,34,31,13,44,25,26,51,28,26,54,28,29,57,39,40,79,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347
Government,1,5426,Carrington Primary School,Primary,O,10,15,25,14,13,27,18,16,34,13,16,29,25,14,39,17,14,31,19,21,40,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
Government,1,5427,Albany Rise Primary School,Primary,O,23,31,54,21,21,42,20,29,49,23,21,44,23,34,57,26,28,54,19.2,21,40.2,0,0,0,340.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.2
Government,1,5428,Amsleigh Park Primary School,Primary,O,24,24,48,28,27,55,25,24,49,28,16,44,11,21,32,16,15,31,14,19,33,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
Government,1,5429,Knox Central Primary School,Primary,O,13,22,35,11,12,23,16,21,37,15,10,25,13,17,30,14,17,31,11,23,34,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215
Government,1,5430,Mount Waverley North Primary School,Primary,O,26,31,57,30,24,54,27,31,58,20.4,25,45.4,25,22,47,36,22,58,35,32,67,0,0,0,386.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386.4
Government,1,5431,Rangeview Primary School,Primary,O,37,25,62,49,48,97,40,35,75,43,37,80,34,38,72,31,30,61,30,41,71,0,0,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518
Government,1,5432,Edenhope College,Pri/Sec,O,5,11,16,5,2,7,7,6,13,6,8,14,6,5,11,8,7,15,8,8,16,0,0,0,92,19,19,38,12,27,39,21,9,30,14,12,26,11.6,6.7,18.3,6,10.9,16.9,0,0,0,168.2,260.2
Government,1,5433,Murrayville Community College,Pri/Sec,O,4,1,5,2,3,5,2,5,7,1,4,5,1,1,2,3,11,14,5,4,9,0,0,0,47,3,3,6,6,7,13,6,5,11,8,4,12,5.9,4.9,10.8,5,5.8,10.8,0,0,0,63.6,110.6
Government,1,5434,Hawkesdale P12 College,Pri/Sec,O,5,4,9,3,7,10,6,4.4,10.4,12,5,17,4,5,9,10,8,18,10,12,22,0,0,0,95.4,10,7,17,13,10.6,23.6,13,14,27,14,19,33,22,26,48,13,6,19,0,0,0,167.6,263
Government,1,5435,Carwatha College P-12,Pri/Sec,O,22,23,45,20,13,33,16,29,45,22,18,40,27,30,57,25,30,55,38,25,63,0,0,0,338,58,58,116,83,62,145,64,68,132,70,65,135,75,46,121,42,47,89,0,0,0,738,1076
Government,1,5436,Glen Waverley South Primary School,Primary,O,22,28,50,22,13,35,30,22,52,25,30,55,27,29,56,38,39,77,34,30,64,0,0,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389
Government,1,5438,Streeton Primary School,Primary,O,22,15,37,29,17,46,30,14,44,22,21,43,32,22,54,15.2,20,35.2,26,21,47,0,0,0,306.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.2
Government,1,5439,Woorinen District Primary School,Primary,O,5,3,8,2,6,8,3,4,7,3,5,8,9,6,15,6,1,7,6,2,8,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
Government,1,5440,Woady Yaloak Primary School,Primary,O,22,25,47,29,24,53,22,10,32,19,22,41,29,23,52,21,30,51,27,22,49,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325
Government,1,5441,Millwarra Primary School,Primary,O,5,8,13,11,12,23,11,3,14,15,11,26,4,10,14,19,5,24,13,12,25,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
Government,1,5442,Gormandale And District Primary School,Primary,O,6,6,12,1,5,6,0,3,3,2,1,3,2,4,6,3,1,4,2,2,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Government,1,5443,Roxburgh Homestead Primary School,Primary,O,51,45,96,35,53,88,63,40,103,43,57,100,56,59,115,59,55,114,58,64,122,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738
Government,1,5444,Newcomb Park Primary School,Primary,O,7,10,17,10,9,19,14,12,26,13,10,23,22,14,36,14.4,21,35.4,13,7,20,0,0,0,176.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.4
Government,1,5450,Dinjerra Primary School,Primary,O,14,8,22,19,15,34,12,16,28,17,6,23,6,10,16,11,17,28,14,19,33,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
Government,1,5452,Meadowbank Primary School,Primary,C,15,14,29,14,12,26,11,6,17,12,12,24,11,16,27,8,10,18,16,14,30,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
Government,1,5453,Belle Vue Park Primary School,Primary,O,19,12,31,20,15,35,20,11,31,18,12,30,17,18,35,18,16,34,18,11,29,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
Government,1,5454,Doncaster Gardens Primary School,Primary,O,35,29,64,28,41,69,36,33,69,40,37,77,33,42,75,36,44,80,38,31,69,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503
Government,1,5456,Nyah District Primary School,Primary,O,6,5,11,5,5,10,3,6,9,6,4,10,3,7,10,6,9,15,1,6,7,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
Government,1,5463,Strathaird Primary School,Primary,O,69,49,118,50,51,101,53,57,110,53,50,103,31,24,55,30,32,62,28,27,55,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604
Government,1,5464,Marnebek School Cranbourne,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2,27,99.2,99.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,103,103,202.2
Government,1,5478,Great Ryrie Primary School,Primary,O,53,49,102,36,36,72,45,44,89,45,34,79,43,30,73,42,42,84,44,27,71,0,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570
Government,1,5479,Timbarra P-9 College,Pri/Sec,O,40,38,78,38,32,70,37,35,72,45,34,79,54,29,83,31,52,83,36,37,73,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538
Government,1,5480,Parkwood Green Primary School,Primary,O,103,100,203,79,88.4,167.4,65,78,143,71,62,133,38,37,75,20.4,27,47.4,21,18,39,0,0,0,807.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.8
Government,1,5482,Hillsmeade Primary School,Primary,O,58.4,61,119.4,53,59,112,68,71,139,61,72,133,67.6,70,137.6,59,38,97,49,43,92,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830
Government,1,5483,Caroline Springs College,Pri/Sec,C,115,98,213,95,95,190,77,87,164,77,95,172,87,71,158,85,81,166,92,88,180,0,0,0,1243,138,114,252,112,98,210,111,109,220,93.5,88,181.5,79,44,123,103.7,41,144.7,0,0,0,1131.2,2374.2
Government,1,5485,Roxburgh Park Primary School,Primary,O,39,36,75,55,44,99,40,40,80,49,36,85,68,41,109,43,54,97,33,45,78,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623
Government,1,5486,Carranballac P-9 College,Pri/Sec,O,102,82,184,90,76,166,70,69,139,90,73,163,78.4,84,162.4,70,79.5,149.5,63,50,113,0,0,0,1076.9,114,65,179,93,71,164,73,48,121,0,0,0,0,0,0,0,0,0,0,0,0,464,1540.9
Government,1,5488,Benton Junior College,Primary,O,29,46,75,48,53,101,49,52,101,43,39,82,49,48,97,44,39,83,19,23,42,0,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581
Government,1,5489,Caulfield Primary School,Primary,O,7.4,12,19.4,14.4,5,19.4,8,6,14,6,2,8,13,11,24,3,5,8,2,4,6,0,0,0,98.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8
Government,1,5490,East Gippsland Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6,9,36.6,36.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,45,45,81.6
Government,1,5493,Roxburgh Rise Primary School,Primary,O,42,53,95,44,46,90,30,31,61,20,32,52,45,20,65,24,23,47,29,17,46,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456
Government,1,5494,Lynbrook Primary School,Primary,O,54,58,112,52,48,100,38,42,80,44,37,81,31,21,52,28,26,54,29,28,57,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536
Government,1,5495,South Gippsland Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,6,23.6,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2,17.2,46.4,46.4,70
Government,1,5507,Pakenham Springs Primary School,Primary,O,28,45,73,18,17,35,20,18,38,12,14,26,23,19,42,21,18,39,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253
Government,1,5511,Aurora School,Special,O,12,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3,71.5,162.8,185.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,186.8
Government,1,5513,Epping Views Primary School,Primary,O,3,2,5,2,2,4,1,5,6,3,3,6,5,0,5,2,0,2,1,1,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Government,1,5520,Yuille Park P-8 Community College,Pri/Sec,O,8,5,13,15,11,26,12,10,22,17,11,28,12,11,23,17,18,35,16,9,25,0,0,0,172,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,182
Government,1,6201,Alvie Consolidated School,Primary,O,1,3,4,2,2,4,6,4,10,1,3,4,1,5,6,3,3,6,1,1,2,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Government,1,6203,Apollo Bay P-12 College,Pri/Sec,O,11,12,23,12,11,23,12,8,20,12,7,19,17,14,31,10,7,17,13,11,24,0,0,0,157,8,7,15,12,9,21,11,9,20,12,8,20,11,5,16,10.9,6.5,17.4,0,0,0,109.4,266.4
Government,1,6205,Balmoral Consolidated School,Primary,C,14,5,19,6,7,13,8,9,17,9,6,15,8,3,11,9,5,14,7,6,13,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Government,1,6207,Boisdale Consolidated School,Primary,O,16,11,27,19.5,17,36.5,23,13,36,18,11,29,14.5,8,22.5,10,19,29,12,12,24,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204
Government,1,6209,Cobram Primary School,Primary,O,24,18,42,19,16,35,19,21,40,27,29,56,29,32,61,39,27,66,22,27,49,0,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349
Government,1,6211,Cohuna Consolidated School,Primary,O,18,16,34,19,13,32,25,13,38,17,12,29,16,20,36,19,18,37,14,13,27,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
Government,1,6212,Collingwood College,Pri/Sec,O,19,20,39,20,18,38,16,23,39,26,16,42,17,25,42,18,16,34,23,20,43,0,0,0,277,17,17,34,24,17,41,19,24,43,44,16,60,56,22,78,10.5,8.7,19.2,16,10,26,301.2,578.2
Government,1,6215,Dunkeld Consolidated School,Primary,O,8,0,8,6,5,11,7,6,13,2,3,5,4,6,10,2,7,9,7,4,11,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Government,1,6217,East Loddon P-12 College,Pri/Sec,O,6,9,15,7,9,16,6,10,16,11,6,17,4,11,15,9,11,20,6,7,13,0,0,0,112,5,2,7,11,7,18,12,7,19,13,12,25,10.9,11,21.9,1,5,6,0,0,0,96.9,208.9
Government,1,6221,Foster Primary School,Primary,O,18,13,31,12,13,25,21,15,36,16,11,27,13,14,27,14,17,31,11,13,24,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
Government,1,6223,Goroke P-12 College,Pri/Sec,O,2,4,6,2,7,9,3,7,10,1,8,9,2,3,5,7,4,11,5,3,8,0,0,0,58,4,6,10,7,2,9,8,3,11,3,5,8,2.9,4.7,7.6,2.8,4.6,7.4,0,0,0,53,111
Government,1,6225,Heywood Consolidated School,Primary,O,10,17,27,10,13,23,9,11,20,19,14,33,10,13,23,10,15,25,16,14,30,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
Government,1,6229,Kiewa Valley Primary School,Primary,O,18,18,36,10,13,23,15,16,31,8,7,15,12,15,27,10,17,27,18,14,32,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191
Government,1,6231,Lavers Hill P-12 College,Pri/Sec,O,4,4,8,5.4,5,10.4,3,3,6,4,6,10,8,6,14,3,10,13,4,5,9,0,0,0,70.4,2,7,9,4,1,5,7,4,11,3,3,6,1,5,6,0,2,2,0,0,0,39,109.4
Government,1,6233,Lockington Consolidated School,Primary,O,11,12,23,8,8,16,8,10,18,11,7,18,13,10,23,12,12,24,17,12,29,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
Government,1,6235,Manangatang P-12 College,Pri/Sec,O,4,1,5,4,2,6,5,2,7,2,8,10,3,7,10,2,4,6,11,7,18,0,0,0,62,5,6,11,6.9,6.5,13.4,6.9,11.6,18.5,8.9,5.9,14.8,5,4,9,3,10,13,0,0,0,79.7,141.7
Government,1,6236,Terang College,Pri/Sec,O,15,16,31,17,9,26,19,9,28,11,13,24,18.1,15,33.1,12,17,29,16.1,11,27.1,0,0,0,198.2,12,23,35,13,7,20,22,19,41,16,19,35,7,19.8,26.8,9.7,9.5,19.2,0,0,0,177,375.2
Government,1,6237,Merino Consolidated School,Primary,O,1,6,7,1,3,4,2,3,5,6,2,8,3,4,7,5,6,11,4,0,4,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
Government,1,6238,Rushworth P-12 College,Pri/Sec,O,4,2,6,7,5,12,1,3,4,5,5,10,4,8,12,7,13,20,13,8,21,0,0,0,85,17,19,36,23,21,44,28,26,54,14,15,29,17,12,29,14,12,26,0,0,0,218,303
Government,1,6240,Merrilands College,Pri/Sec,C,3,3,6,9,3,12,10,2,12,7,3,10,6,3,9,9,9,18,9,13,22,0,0,0,89,15,13,28,29,13,42,25,13,38,25,14,39,18,18,36,21,28,49,0,0,0,232,321
Government,1,6241,Myrtleford Primary School,Primary,C,7,11,18,8,5,13,8,7,15,11,9,20,12,14,26,19,17,36,18,12,30,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
Government,1,6242,Macleod College,Pri/Sec,O,18,14,32,14,11,25,12,7,19,9,11,20,12,15,27,13,12,25,21,19,40,0,0,0,188,85,72,157,86,63,149,84,71,155,80.8,57.4,138.2,64,46,110,66.2,67.3,133.5,0,0,0,842.7,1030.7
Government,1,6243,Pakenham Consolidated School,Primary,O,34,28,62,46.4,40,86.4,39,45,84,61,61,122,44,38,82,62,48,110,62,68,130,0,0,0,676.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.4
Government,1,6245,Poowong Consolidated School,Primary,O,5,5,10,6,8,14,10,8,18,3,8,11,4,2,6,12,11,23,5,7,12,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
Government,1,6247,Port Fairy Consolidated School,Primary,O,11,9,20,19,12,31,21,17,38,12,11,23,22.4,16,38.4,21,19,40,23,15,38,0,0,0,228.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.4
Government,1,6249,Red Hill Consolidated School,Primary,O,34,24,58,29,31,60,44,32,76,34,29,63,33,31,64,32,27,59,31,27,58,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438
Government,1,6251,Robinvale Consolidated School,Primary,C,14,16,30,17,17,34,25,12,37,23,18,41,25,20,45,19,8,27,12,18,30,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244
Government,1,6252,Sherbrooke Community School,Pri/Sec,O,1,4,5,4,1,5,4,7,11,2,1,3,5,6,11,4,6,10,4,7,11,0,0,0,56,9,5,14,10,10,20,14,7,21,11,8,19,7.8,12.8,20.6,6,4,10,0,0,0,104.6,160.6
Government,1,6255,Tongala Primary School,Primary,O,12,12,24,13,8,21,10,9,19,15,9,24,13,11,24,17,15,32,8.4,11,19.4,0,0,0,163.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.4
Government,1,6257,Werrimull P-12 School,Pri/Sec,O,1,2,3,2,1,3,7,2,9,4,4,8,1,2,3,3,3,6,5,3,8,0,0,0,40,4,2,6,3,4,7,4,4,8,1,4,5,1,5,6,2,0,2,0,0,0,34,74
Government,1,6259,Camperdown College,Pri/Sec,O,17,15,32,14,10,24,15,15,30,21,10,31,14,12,26,21,17,38,23,16,39,0,0,0,220,11,14,25,12,9,21,9,24,33,15,8,23,10,9.6,19.6,6.9,7.8,14.7,0,0,0,136.3,356.3
Government,1,6260,Timboon P-12 School,Pri/Sec,O,30,29,59,27,24,51,24,22,46,24,26,50,23,23,46,27,25,52,23,33,56,0,0,0,360,16,25,41,17,26,43,21,27,48,28,25,53,13,18,31,16.8,23.6,40.4,0,0,0,256.4,616.4
