Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males Total,Prep Females Total,Prep Total,Year 1 Males Total,Year 1 Females Total,Year 1 Total,Year 2 Males Total,Year 2 Females Total,Year 2 Total,Year 3 Males Total,Year 3 Females Total,Year 3 Total,Year 4 Males Total,Year 4 Females Total,Year 4 Total,Year 5 Males Total,Year 5 Females Total,Year 5 Total,Year 6 Males Total,Year 6 Females Total,Year 6 Total,Primary Ungraded Males Total,Primary Ungraded Females Total,Primary Ungraded Total,Primary Total,Year 7 Males Total,Year 7 Females Total,Year 7 Total,Year 8 Males Total,Year 8 Females Total,Year 8 Total,Year 9 Males Total,Year 9 Females Total,Year 9 Total,Year 10 Males Total,Year 10 Females Total,Year 10 Total,Year 11 Males Total,Year 11 Females Total,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Secondary Ungraded Males Total,Secondary Ungraded Females Total,Secondary Ungraded Total,Secondary Total,Grand Total
Government,1,8816,Heathmont College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,86,198,117,74,191,100,93,193,66,58,124,79,80,159,45,38,83,0,0,0,948,948
Government,1,8818,Horsham College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,102,193,92,93,185,108,126,234,87,72,159,94.9,90.7,185.6,57.6,61.4,119,0,0,0,1075.6,1075.6
Government,1,8819,Melbourne Girls College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,209,0,202,202,0,202,202,0,199,199,0,205.6,205.6,0,197,197,0,0,0,1214.6,1214.6
Government,1,8820,Western Heights Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,93,262,155.6,98,253.6,171.8,84,255.8,163,97,260,108,95,203,98.9,64,162.9,0,0,0,1397.3,1397.3
Government,1,8821,Lowanna College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,95,194,108,89,197,102,116,218,109,104,213,78,75.9,153.9,64.8,83.7,148.5,0,0,0,1124.4,1124.4
Government,1,8823,Templestowe College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,29,67.6,20,29,49,60,63,123,68,55,123,66.9,45.7,112.6,58,55.8,113.8,0,0,0,589,589
Government,1,8824,Castlemaine Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,73,160,89,76.5,165.5,100,95.5,195.5,98,89.5,187.5,85.4,71.1,156.5,59.5,53.5,113,0,0,0,978,978
Government,1,8827,Warragul Regional College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,58,131,74,60,134,77.1,58,135.1,69,53,122,52.8,78,130.8,29.8,44.4,74.2,0,0,0,727.1,727.1
Government,1,8828,Ballarat Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,102,208,128,106,234,199.3,158.3,357.6,98,97,195,107.4,115,222.4,76,90.9,166.9,0,0,0,1383.9,1383.9
Government,1,8830,Charlton College,Pri/Sec,O,0,5,5,9,4,13,5,9,14,2,6,8,4,4,8,9,2,11,8,12,20,0,0,0,79,4,11,15,9,7,16,14,11,25,7,8,15,8,10.2,18.2,7,13,20,0,0,0,109.2,188.2
Government,1,8831,Wycheproof P-12 College,Pri/Sec,O,2,5,7,2,4,6,5,5,10,4,7,11,3,5,8,7,5,12,6,1,7,0,0,0,61,5,3,8,9,6,15,9,5,14,8,5,13,12,8,20,2,6,8,0,0,0,78,139
Government,1,8832,Birchip P-12 School,Pri/Sec,O,6,5,11,11,6,17,10,11,21,4,9,13,8,4,12,5,10,15,10,9,19,0,0,0,108,8.4,9,17.4,10,8,18,9,4,13,15,11,26,11,5,16,12,9,21,0,0,0,111.4,219.4
Government,1,8833,Nhill College,Pri/Sec,O,13,13,26,13,10,23,9,16,25,20,13,33,13,14,27,16,13,29,11,14,25,0,0,0,188,32,21,53,18,23,41,14,21,35,18,17,35,20,16.9,36.9,7,13.7,20.7,0,0,0,221.6,409.6
Government,1,8834,Sale College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,56,137,69,72.9,141.9,76.9,67.9,144.8,58.9,74,132.9,58.8,68.3,127.1,71.3,58.3,129.6,0,0,0,813.3,813.3
Government,1,8835,McClelland Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,172,107,89,196,115,107,222,93,99,192,108,108,216,60,63,123,0,0,0,1121,1121
Government,1,8836,Footscray City College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,34,128,68,48.4,116.4,88.8,40,128.8,86,59,145,188,104,292,110,49,159,0,0,0,969.2,969.2
Government,1,8838,Western English Language School,Language,O,0,0,0,2,1,3,3,1,4,3,2,5,5,8,13,4,5,9,13,6,19,0,0,0,53,8,5,13,13,8,21,18,15,33,62,49,111,0,0,0,0,0,0,0,0,0,178,231
Government,1,8839,Narre Warren South P-12 College,Pri/Sec,O,33,44,77,41,34,75,43,37,80,64,55,119,59,63,122,72,68,140,70,61,131,0,0,0,744,100,83,183,103,90,193,102,80,182,102,109,211,94,111.6,205.6,67,65.7,132.7,0,0,0,1107.3,1851.3
Government,1,8841,Lara Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,72,166,85,59,144,91,53,144,80,64,144,58,44,102,0,0,0,0,0,0,700,700
Government,1,8842,Kaniva College,Pri/Sec,O,6,10,16,17,9,26,12,10,22,11,12,23,9,12,21,11,10,21,7,10,17,0,0,0,146,9,10,19,10,9,19,10,4,14,8.9,7.9,16.8,7,3.8,10.8,5.3,3,8.3,0,0,0,87.9,233.9
Government,1,8843,Corryong College,Pri/Sec,O,10.4,15,25.4,8,9,17,8,8,16,11,8,19,9,17,26,12,14,26,8,8,16,0,0,0,145.4,24,20,44,19,26,45,30,21,51,22,11,33,24.7,17,41.7,18.7,14.6,33.3,0,0,0,248,393.4
Government,1,8845,Maryborough Education Centre,Pri/Sec,O,41,26,67,41,30,71,28,42,70,48,31,79,32,36,68,30,46,76,49,38,87,8,0,8,526,72.5,62,134.5,72,76.7,148.7,63,60,123,68,67.5,135.5,62,63,125,51,52,103,5,6,11,780.7,1306.7
Government,1,8846,The Lakes South Morang P-9 School,Pri/Sec,O,18,25,43,15,12,27,12,15,27,12,21,33,10,21,31,15,13,28,10,14,24,0,0,0,213,21,21,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,255
Government,1,8849,Coburg Senior High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,42,0,0,0,0,0,0,0,0,0,42,42
Government,1,8851,Wodonga Middle Years College,Pri/Sec,O,0,0,0,0,0,0,0,0,0,2,1,3,0,5,5,3,7,10,2,9,11,0,0,0,29,168.2,164,332.2,175,165,340,207,187,394,6.4,5,11.4,0,0,0,0,0,0,0,0,0,1077.6,1106.6
Government,1,8852,Ballerrt Mooroop College a Koorie Pathways School (interim Name),Secondary,C,7,7,14,4,6,10,3,6,9,8,4,12,9,4,13,4,5,9,7.2,6,13.2,0,0,0,80.2,15,7,22,9,10,19,14,14,28,9,11,20,5,9,14,0,1,1,0,0,0,104,184.2
Government,1,8855,Echuca College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,90,184,105,75,180,100,78,178,105,104,209,67,74.8,141.8,47,58.9,105.9,0,0,0,998.7,998.7
Government,1,8857,Altona P-9 College,Pri/Sec,O,7,6,13,11,8,19,14,7,21,9,7,16,6,11,17,14,11,25,15,21,36,0,0,0,147,29,14,43,26,13,39,28,22,50,0,0,0,0,0,0,0,0,0,0,0,0,132,279
Government,1,8858,Dandenong High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,163,345,192,163,355,187,161,348,183,167,350,196,193.8,389.8,159,164,323,0,0,0,2110.8,2110.8
Independent,2,1,Wesley College,Pri/Sec,O,46,40,86,47,30,77,53,36,89,62,44,106,46,33,79,73,58,131,69,49,118,0,0,0,686,152,115,267,178,124,302,190,145,335,208.5,175,383.5,247.2,186.8,434,242.3,185.5,427.8,0,0,0,2149.3,2835.3
Independent,2,5,Korowa Anglican Girls' School,Pri/Sec,O,0,9,9,0,13,13,0,12,12,0,17,17,0,18,18,0,41,41,0,39,39,0,0,0,149,0,72,72,0,64,64,0,69,69,0,56,56,0,67,67,0,70,70,0,0,0,398,547
Independent,2,62,Melbourne Grammar School,Secondary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,188,202,0,202,208,0,208,197,0,197,0,0,0,795,795
Independent,2,83,Ruyton Girls' School,Pri/Sec,O,0,29,29,0,18,18,0,29,29,0,34,34,0,31,31,0,34,34,0,40,40,0,0,0,215,0,73,73,0,91,91,0,67,67,0,69,69,0,65,65,0,63,63,0,0,0,428,643
Independent,2,96,Caulfield Grammar School,Pri/Sec,O,47,45,92,61,38,99,55,46,101,61,37,98,68,35,103,56,48,104,64,45,109,0,0,0,706,191,117,308,193,118,311,207,133,340,228,145,373,216,158,374,219,153,372,0,0,0,2078,2784
Independent,2,131,Highview Christian Community College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,51,99,45,49,94,49,55,104,28,46,74,37,18,55,20,20,40,0,0,0,466,466
Independent,2,196,Tarrington Lutheran School,Primary,O,6,6,12,6,3,9,4,4,8,5,2,7,5,4,9,3,3,6,6,3,9,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
Independent,2,259,Methodist Ladies' College,Pri/Sec,O,0,37,37,0,42,42,0,40,40,0,48,48,0,47,47,0,95,95,0,97,97,0,0,0,406,0,247,247,0,232,232,0,250,250,0,293,293,0,335,335,0,318.7,318.7,0,0,0,1675.7,2081.7
Independent,2,263,Melbourne Grammar School,Secondary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,168,173,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,341
Independent,2,278,Ballarat Clarendon College,Pri/Sec,O,10,15,25,22,23,45,22,15,37,25,23,48,25,26,51,32,21,53,28,35,63,0,0,0,322,50,61,111,47,60,107,62,71,133,68,69,137,70,94,164,79,68,147,0,0,0,799,1121
Independent,2,330,Christ Church Grammar School,Primary,O,41,19,60,35,18,53,30,16,46,31,17,48,24,18,42,29,17,46,29,11,40,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335
Independent,2,369,Vision Australia School,Special,C,0,1,1,6,5.6,11.6,0.6,0,0.6,0.6,0.4,1,0,0.4,0.4,0,0,0,0,0.4,0.4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,2.8,8.6,8.6,23.6
Independent,2,385,Fintona Girls' School,Pri/Sec,O,0,12,12,0,13,13,0,19,19,0,22,22,0,15,15,0,30,30,0,38,38,0,0,0,149,0,47,47,0,48,48,0,47,47,0,43,43,0,63,63,0,65,65,0,0,0,313,462
Independent,2,391,Lauriston Girls' School,Pri/Sec,O,0,35,35,0,28,28,0,41,41,0,38,38,0,49,49,0,58,58,0,59,59,0,0,0,308,0,102,102,0,84,84,0,94,94,0,98,98,0,100,100,0,99,99,0,0,0,577,885
Independent,2,450,Geelong Grammar School,Pri/Sec,O,25,23,48,35,23,58,25,20,45,36,13,49,23,17,40,23,18,41,27,18,45,0,0,0,326,43,34,77,70,60,130,122,86,208,121,89,210,125,92,217,109,82,191,0,0,0,1033,1359
Independent,2,457,Trinity Grammar School Kew,Pri/Sec,O,40,0,40,40,0,40,33,0,33,46,0,46,44,0,44,71,0,71,73,0,73,0,0,0,347,165,0,165,153,0,153,157,0,157,147,0,147,161,0,161,151,0,151,0,0,0,934,1281
Independent,2,509,Melbourne Girls Grammar,Pri/Sec,O,0,17,17,0,15,15,0,17,17,0,18,18,0,25,25,0,36,36,0,33,33,0,0,0,161,0,90,90,0,96,96,0,109,109,0,123,123,0,137,137,0,124,124,0,0,0,679,840
Independent,2,510,The Geelong College,Pri/Sec,O,19,20,39,25,10,35,18,15,33,21,23,44,26,24,50,34,18,52,29,37,66,0,0,0,319,82,54,136,72,43,115,80,69,149,78,68,146,93,82,175,78,71,149,0,0,0,870,1189
Independent,2,545,Bayview College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,37,19,31,50,25,22,47,21,17,38,17,15,32,8,29,37,0,0,0,241,241
Independent,2,554,Presbyterian Ladies' College,Pri/Sec,O,0,53,53,0,63,63,0,42,42,0,41,41,0,45,45,0,57,57,0,66,66,0,0,0,367,0,117,117,0,133,133,0,148,148,0,177,177,0,196,196,0,178,178,0,0,0,949,1316
Independent,2,630,Warburton Christian School,Primary,C,2,1,3,0,2,2,3,3,6,4,7,11,2,4,6,5,11,16,1,3,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
Independent,2,818,St Michael's Grammar School,Pri/Sec,O,22,21,43,19,21,40,22,15,37,24,18,42,37,29,66,28,20,48,38,26,64,0,0,0,340,69,62,131,81,53,134,76,58,134,77,51,128,78,85,163,80,63,143,0,0,0,833,1173
Independent,2,879,Firbank Grammar School,Pri/Sec,O,23,56,79,14,37,51,11,36,47,16,41,57,8,31,39,11,41,52,6,55,61,0,0,0,386,0,77,77,0,100,100,0,88,88,0,90,90,0,99,99,0,97.7,97.7,0,0,0,551.7,937.7
Independent,2,928,Ballarat Grammar,Pri/Sec,O,19,22,41,19,22,41,22,22,44,26,15,41,29,20,49,28,26,54,36,30,66,0,0,0,336,73,57,130,69,51,120,57,85,142,85,76,161,94,86,180,68,75,143,0,0,0,876,1212
Independent,2,971,The Hamilton and Alexandra College,Pri/Sec,O,7,8,15,7,11,18,9,5,14,10,4,14,7,7,14,9,8,17,14,11,25,0,0,0,117,19,19,38,22,29,51,22,19,41,33,22,55,25,35,60,24,25,49,0,0,0,294,411
Independent,2,1003,Westbourne Grammar School,Primary,O,22,18,40,20,18,38,23,16,39,13,19,32,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149
Independent,2,1004,Ivanhoe Grammar School,Pri/Sec,O,38,20,58,33,30,63,34,32,66,36,20,56,44,22,66,52,23,75,49,27,76,0,0,0,460,154,58,212,141,45,186,130,44,174,161,50,211,141,76,217,169,40,209,0,0,0,1209,1669
Independent,2,1021,Scotch College,Pri/Sec,O,48,0,48,48,0,48,48,0,48,52,0,52,78,0,78,78,0,78,78,0,78,0,0,0,430,206,0,206,232,0,232,233,0,233,246,0,246,240,0,240,251,0,251,0,0,0,1408,1838
Independent,2,1025,St Leonard's College,Pri/Sec,O,23,21,44,25,20,45,23,24,47,23,26,49,26,20,46,37,32,69,38,38,76,0,0,0,376,82,78,160,69,73,142,80,75,155,85,75,160,103,89,192,89,89.2,178.2,0,0,0,987.2,1363.2
Independent,2,1059,Melbourne Grammar School,Primary,C,62,23,85,62,27,89,65,26,91,80,27,107,63,40,103,86,20,106,75,30,105,0,0,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686
Independent,2,1080,Tintern Schools,Pri/Sec,O,11,21,32,12,22,34,12,27,39,19,26,45,13,30,43,26,46,72,37,38,75,0,0,0,340,55,99,154,49,100,149,59,116,175,62,119,181,52,140,192,43,132,175,0,0,0,1026,1366
Independent,2,1086,Toorak College,Pri/Sec,O,18,30,48,0,21,21,4,17,21,6,36,42,3,22,25,0,49,49,0,50,50,0,0,0,256,0,74,74,0,80,80,0,96,96,0,90,90,0,96,96,0,108,108,0,0,0,544,800
Independent,2,1116,St Catherine's School,Pri/Sec,O,0,22,22,0,23,23,0,17,17,0,21,21,0,24,24,0,21,21,0,41,41,0,0,0,169,0,67,67,0,65,65,0,65,65,0,75,75,0,70,70,0,86,86,0,0,0,428,597
Independent,2,1117,Lowther Hall Anglican Grammar School,Pri/Sec,O,0,40,40,0,40,40,0,43,43,0,42,42,0,39,39,0,49,49,0,48,48,0,0,0,301,0,81,81,0,71,71,0,80,80,0,73.8,73.8,0,76,76,0,67.2,67.2,0,0,0,449,750
Independent,2,1144,Penleigh & Essendon Grammar School,Pri/Sec,O,60,60,120,58,60,118,60,60,120,60,61,121,60,60,120,60,60,120,90,60,150,0,0,0,869,127,107,234,125,88,213,120,95,215,120,95,215,129,112,241,125,102,227,0,0,0,1345,2214
Independent,2,1163,Shelford Girls' Grammar,Pri/Sec,O,0,10,10,0,16,16,0,12,12,0,14,14,0,17,17,0,41,41,0,35,35,0,0,0,145,0,54,54,0,64,64,0,41,41,0,51,51,0,52,52,0,52,52,0,0,0,314,459
Independent,2,1183,Mentone Grammar School,Pri/Sec,O,16,6,22,16,1,17,12,5,17,15,2,17,26,8,34,34,12,46,56,16,72,0,0,0,225,95,27,122,83,16,99,88,20,108,101,20,121,95,28,123,102.7,28.9,131.6,0,0,0,704.6,929.6
Independent,2,1187,Ivanhoe Girls' Grammar School,Pri/Sec,O,0,19,19,0,23,23,0,22,22,0,24,24,0,46,46,0,46,46,0,52,52,0,0,0,232,0,141,141,0,131,131,0,130,130,0,126,126,0,127,127,0,118.2,118.2,0,0,0,773.2,1005.2
Independent,2,1189,Carey Baptist Grammar School,Pri/Sec,O,54,49,103,58,47,105,48,45,93,57,50,107,57,45,102,61,49,110,57,44,101,0,0,0,721,103,105,208,111,95,206,115,89,204,131,115,246,143,119,262,142,122.5,264.5,0,0,0,1390.5,2111.5
Independent,2,1190,Kilvington Grammar School,Pri/Sec,O,0,19,19,0,14,14,0,6,6,0,10,10,0,12,12,0,18,18,0,27,27,0,0,0,106,0,47,47,0,49,49,0,48,48,0,39,39,0,48,48,0,64.5,64.5,0,0,0,295.5,401.5
Independent,2,1191,Haileybury College,Pri/Sec,O,60,0,60,69,0,69,84,0,84,76,0,76,78,0,78,91,0,91,115,0,115,0,0,0,573,205,0,205,193,0,193,198,0,198,202,0,202,188,0,188,166,0,166,0,0,0,1152,1725
Independent,2,1209,Strathcona Baptist Girls' Grammar,Pri/Sec,O,0,14,14,0,15,15,0,7,7,0,16,16,0,21,21,0,26,26,0,30,30,0,0,0,129,0,79,79,0,87,87,0,90,90,0,96,96,0,102,102,0,73,73,0,0,0,527,656
Independent,2,1213,Mentone Girls' Grammar School,Pri/Sec,O,0,16,16,0,13,13,0,18,18,0,24,24,0,36,36,0,28,28,0,27,27,0,0,0,162,0,40,40,0,47,47,0,42,42,0,41,41,0,64,64,0,52,52,0,0,0,286,448
Independent,2,1218,Gippsland Grammar,Pri/Sec,O,8,26,34,10,20,30,15,14,29,22,18,40,20,20,40,18,24,42,31,27,58,1,1.4,2.4,275.4,68,34,102,53,53,106,53,55,108,60,57,117,58,58,116,49.2,56,105.2,0,0,0,654.2,929.6
Independent,2,1258,Camberwell Grammar School,Pri/Sec,O,23,0,23,18,0,18,25,0,25,25,0,25,47,0,47,50,0,50,50,0,50,0,0,0,238,166,0,166,175,0,175,174,0,174,147,0,147,182,0,182,148,0,148,0,0,0,992,1230
Independent,2,1262,Brighton Grammar School,Pri/Sec,O,38,0,38,34,0,34,40,0,40,35,0,35,62,0,62,85,0,85,72,0,72,0,0,0,366,113,0,113,131,0,131,130,0,130,120,0,120,143,0,143,128,0,128,0,0,0,765,1131
Independent,2,1267,Huntingtower School,Pri/Sec,O,9,14,23,11,11,22,14,11,25,9,9,18,15,10,25,11,10,21,23,13,36,0,0,0,170,35,26,61,39,27,66,33,32,65,27,28,55,33,26,59,33,27,60,0,0,0,366,536
Independent,2,1304,Kingswood College,Pri/Sec,O,13,9,22,14,3,17,9,12,21,18,7,25,11,12,23,15,9,24,18,6,24,0,0,0,156,46,16,62,49,12,61,47,27,74,58,24,82,49,29,78,41,29,70,0,0,0,427,583
Independent,2,1316,St Margaret's School,Pri/Sec,O,17,24,41,5,28,33,9,34,43,11,23,34,9,26,35,9,32,41,4,29,33,0,0,0,260,0,60,60,0,61,61,0,63,63,0,57,57,0,54,54,0,49,49,0,0,0,344,604
Independent,2,1322,Camberwell Girls Grammar School,Pri/Sec,O,0,18,18,0,8,8,0,17,17,0,9,9,0,15,15,0,22,22,0,23,23,0,0,0,112,0,82,82,0,77,77,0,88,88,0,81,81,0,106,106,0,101,101,0,0,0,535,647
Independent,2,1372,Oxford Christian Primary School,Primary,C,1,1,2,0,0,0,1,1,2,4,2,6,2,1,3,1,0,1,1,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Independent,2,1377,"Preshil, The Margaret Lyttle Memorial School",Pri/Sec,O,11,7,18,9,7,16,4,7,11,12,5,17,8,10,18,11,3,14,14,8,22,0,0,0,116,18,17,35,19,14,33,20,6,26,13,17,30,21,22,43,25,16,41,0,0,0,208,324
Independent,2,1418,Ironbark Christian School,Primary,C,4,4,8,3,2,5,3,4,7,3,1,4,6,5,11,3,0,3,1,4,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Independent,2,1436,Woodleigh School,Primary,C,11,10,21,10,12,22,9,10,19,11,5,16,12,10,22,19,15,34,22,18,40,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174
Independent,2,1441,Taylors Senior College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,86,65.8,151.8,115,105,220,0,0,0,385.8,385.8
Independent,2,1463,Little St Margaret's School,Primary,C,14,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Independent,2,1490,Mount Scopus Memorial College,Pri/Sec,O,37,32,69,29,46,75,34,45,79,55,35,90,31,38,69,55,37,92,40,29,69,0,0,0,543,52,51,103,57,48,105,57,41,98,75,57,132,70,63,133,67,67,134,0,0,0,705,1248
Independent,2,1498,Henderson College,Pri/Sec,O,4,4,8,2,4,6,5,5,10,2,9,11,9,5,14,10,7,17,9,5,14,0,0,0,80,5,10,15,10,11,21,9,1,10,1,5,6,0,0,0,0,0,0,0,0,0,52,132
Independent,2,1508,Nunawading Christian College-Primary,Primary,O,18,6,24,14,13,27,6,12,18,14,9,23,12,5,17,19,13,32,15,16,31,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
Independent,2,1511,Heritage College,Pri/Sec,O,10,18,28,22,13,35,12,16,28,20,8,28,12,19,31,21,10,31,15,17,32,0,0,0,213,15,18,33,10,10,20,9,5,14,7,6,13,0,0,0,0,0,0,0,0,0,80,293
Independent,2,1515,Adass Israel School,Pri/Sec,O,25,16,41,20,20,40,20,20,40,21,20,41,11,23,34,18,19,37,20,22,42,0,0,0,275,13,21.2,34.2,20,17,37,13,15,28,0,17,17,0,29,29,0,0,0,0,0,0,145.2,420.2
Independent,2,1533,Yeshivah College,Pri/Sec,O,38,0,38,35,0,35,20,0,20,33,0,33,35,0,35,20,0,20,32,0,32,0,0,0,213,48,0,48,17,0,17,39,0,39,34,0,34,13,0,13,14,0,14,0,0,0,165,378
Independent,2,1559,Rossbourne School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,33,120,120,121
Independent,2,1561,Beth Rivkah Ladies College,Pri/Sec,O,0,38,38,0,42,42,0,45,45,0,51,51,0,36,36,0,48,48,0,47,47,0,0,0,307,0,41,41,0,34,34,0,41,41,0,44,44,0,43,43,0,32,32,0,0,0,235,542
Independent,2,1577,St Peter's Lutheran School,Primary,O,1,2,3,3,0,3,4,0,4,3,1,4,1,2,3,1,6,7,4,2,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Independent,2,1609,Leibler Yavneh College,Pri/Sec,O,28,21,49,25,18,43,27,14,41,29,17,46,31,21,52,28,25,53,29,10,39,0,0,0,323,21,32,53,26,22,48,28,28,56,26,16,42,21,19,40,17,17,34,0,0,0,273,596
Independent,2,1610,The Peninsula School,Pri/Sec,O,24,11,35,31,15,46,26,23,49,26,20,46,31,19,50,43,30,73,55,40,95,0,0,0,394,88,51,139,91,63,154,91,61,152,98,52,150,110,69,179,93,52,145,0,0,0,919,1313
Independent,2,1617,St John's Lutheran School Geelong,Primary,O,20,17,37,17,20,37,20,14,34,18,28,46,13,19,32,24,23,47,16,21,37,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
Independent,2,1626,Bialik College,Pri/Sec,O,23,30,53,37,28,65,36,34,70,36,26,62,35,33,68,34,40,74,41,21,62,0,0,0,454,53,24,77,31,35,66,42,24,66,48,28,76,37,43,80,36,40,76,0,0,0,441,895
Independent,2,1631,Lilydale Adventist Academy,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,37,27,16,43,18,23,41,16,17,33,24,18,42,15,18,33,0,0,0,229,229
Independent,2,1633,Luther College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,84,167,88,78,166,89,86,175,84,84,168,78,90,168,69,78,147,0,0,0,991,991
Independent,2,1658,Yarra Valley Grammar School,Pri/Sec,O,11,15,26,21,9,30,15,9,24,22,19,41,11,19,30,17,14,31,26,19,45,0,0,0,227,85,51,136,73,39,112,83,53,136,91,52,143,77,45,122,64.6,39,103.6,0,0,0,752.6,979.6
Independent,2,1672,Edinburgh Adventist Primary School,Primary,O,9,7,16,6,14,20,12,5,17,8,8,16,9,13,22,9,6,15,9,9,18,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
Independent,2,1679,Maranatha Christian School,Pri/Sec,O,23,35,58,37.8,36,73.8,37,36,73,30,24.8,54.8,30,41,71,45,28,73,28,36,64,0,0,0,467.6,66,49,115,49,61,110,54,55,109,45,37.4,82.4,52,39,91,36,45,81,0,0,0,588.4,1056
Independent,2,1701,Mount Evelyn Christian School/Ranges TEC,Pri/Sec,O,18,19,37,13,8,21,9,17,26,17,26,43,17,18,35,19,19,38,26,16,42,0,0,0,242,23,39,62,33,26,59,31,29,60,28,36,64,25,24,49,10,25,35,0,0,0,329,571
Independent,2,1702,Coonara Community School,,C,2.4,2.2,4.6,0,3,3,2,1,3,2,3,5,1,1,2,3,0,3,1,0,1,0,0,0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6
