"Education_Sector","Entity_Type","School_No","School_Name","School_Type","School_Status","Prep Males Total","Prep Females Total","Prep Total","Year 1 Males Total","Year 1 Females Total","Year 1 Total","Year 2 Males Total","Year 2 Females Total","Year 2 Total","Year 3 Males Total","Year 3 Females Total","Year 3 Total","Year 4 Males Total","Year 4 Females Total","Year 4 Total","Year 5 Males Total","Year 5 Females Total","Year 5 Total","Year 6 Males Total","Year 6 Females Total","Year 6 Total","Primary Ungraded Males Total","Primary Ungraded Females Total","Primary Ungraded Total","Primary Total","Year 7 Males Total","Year 7 Females Total","Year 7 Total","Year 8 Males Total","Year 8 Females Total","Year 8 Total","Year 9 Males Total","Year 9 Females Total","Year 9 Total","Year 10 Males Total","Year 10 Females Total","Year 10 Total","Year 11 Males Total","Year 11 Females Total","Year 11 Total","Year 12 Males","Year 12 Females","Year 12 Total","Secondary Ungraded Males Total","Secondary Ungraded Females Total","Secondary Ungraded Total","Secondary Total","Grand Total"
"Government",1,8845,"Maryborough Education Centre","Pri/Sec","O",14.00,26.00,40.00,26.00,30.00,56.00,30.00,16.00,46.00,37.00,24.00,61.00,34.00,31.00,65.00,29.00,29.00,58.00,37.00,24.00,61.00,11.40,4.00,15.40,402.40,63.00,52.00,115.00,46.00,59.00,105.00,63.00,63.00,126.00,55.00,58.00,113.00,61.00,58.00,119.00,38.00,51.00,89.00,11.00,4.80,15.80,682.80,1085.20
"Government",1,8846,"The Lakes South Morang P-9 School","Pri/Sec","O",40.00,47.00,87.00,64.00,55.00,119.00,54.00,45.00,99.00,57.00,56.00,113.00,58.00,52.00,110.00,58.00,50.00,108.00,33.00,44.00,77.00,0.00,0.00,0.00,713.00,59.00,32.00,91.00,42.00,57.00,99.00,51.00,38.00,89.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,279.00,992.00
"Government",1,8847,"Point Cook Senior Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.00,128.00,281.00,115.00,90.80,205.80,137.00,98.00,235.00,0.00,0.00,0.00,721.80,721.80
"Government",1,8848,"Manor Lakes P-12 College","Pri/Sec","O",68.20,61.00,129.20,68.00,70.00,138.00,62.00,63.00,125.00,61.40,73.00,134.40,58.00,48.00,106.00,44.20,47.00,91.20,64.00,61.00,125.00,0.00,0.00,0.00,848.80,86.00,70.00,156.00,88.00,75.00,163.00,90.00,74.00,164.00,89.00,79.00,168.00,72.00,67.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,790.00,1638.80
"Government",1,8849,"Coburg Senior High School","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,22.00,41.00,40.00,33.00,73.00,37.10,40.50,77.60,0.00,0.00,0.00,191.60,191.60
"Government",1,8851,"Wodonga Middle Years College","Pri/Sec","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,1.00,5.00,6.00,1.00,6.00,7.00,3.00,6.00,9.00,0.00,0.00,0.00,25.00,160.00,144.00,304.00,152.00,166.00,318.00,158.00,134.00,292.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,914.00,939.00
"Government",1,8853,"Mount Ridley P-12 College","Pri/Sec","O",57.00,46.00,103.00,63.40,67.00,130.40,77.00,71.00,148.00,56.00,56.00,112.00,41.00,43.00,84.00,49.00,53.00,102.00,45.00,38.00,83.00,0.00,0.00,0.00,762.40,105.00,72.00,177.00,105.00,94.00,199.00,119.00,96.00,215.00,87.00,89.00,176.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,767.00,1529.40
"Government",1,8854,"Tarneit Senior College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.00,29.00,106.00,44.00,49.00,93.00,0.00,0.00,0.00,0.00,0.00,0.00,199.00,199.00
"Government",1,8855,"Echuca College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.00,45.00,108.00,79.00,56.00,135.00,74.00,74.00,148.00,72.00,78.00,150.00,54.00,60.00,114.00,41.00,59.40,100.40,0.00,0.00,0.00,755.40,755.40
"Government",1,8856,"John Monash Science School","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.00,79.00,200.00,127.70,85.90,213.60,117.50,107.40,224.90,0.00,0.00,0.00,638.50,638.50
"Government",1,8857,"Altona P-9 College","Pri/Sec","O",12.00,8.00,20.00,7.00,4.00,11.00,13.00,6.40,19.40,5.00,5.00,10.00,8.00,6.00,14.00,7.00,11.00,18.00,6.00,5.00,11.00,0.00,0.00,0.00,103.40,15.00,15.00,30.00,17.00,12.00,29.00,14.00,6.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.00,182.40
"Government",1,8858,"Dandenong High School","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.00,149.00,292.00,164.00,170.00,334.00,171.00,146.00,317.00,186.00,153.00,339.00,179.00,177.00,356.00,142.00,136.00,278.00,0.00,0.00,0.00,1916.00,1916.00
"Government",1,8859,"Bass Coast Specialist School","Special","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.60,2.00,10.60,10.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,11.00,24.00,24.00,34.60
"Government",1,8861,"Laverton P-12 College","Pri/Sec","O",11.00,16.00,27.00,18.00,20.00,38.00,23.00,22.00,45.00,16.00,16.20,32.20,15.00,17.00,32.00,16.00,21.00,37.00,12.20,24.40,36.60,0.00,0.00,0.00,247.80,24.00,18.00,42.00,28.00,30.00,58.00,37.00,34.40,71.40,36.00,47.00,83.00,38.00,24.00,62.00,17.00,29.00,46.00,0.00,0.00,0.00,362.40,610.20
"Government",1,8862,"Hume Central Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00,87.00,202.00,104.00,92.00,196.00,107.00,89.00,196.00,89.00,99.00,188.00,102.00,74.00,176.00,90.00,59.00,149.00,0.00,0.00,0.00,1107.00,1107.00
"Government",1,8864,"Colac Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,52.00,103.00,46.00,45.00,91.00,65.00,51.00,116.00,48.00,37.00,85.00,53.80,44.50,98.30,33.40,42.10,75.50,0.00,0.00,0.00,568.80,568.80
"Government",1,8865,"Nossal High School","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.00,102.00,208.00,108.00,100.00,208.00,119.00,88.00,207.00,104.00,96.00,200.00,0.00,0.00,0.00,823.00,823.00
"Government",1,8866,"Suzanne Cory High School","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.00,103.00,200.00,112.00,87.00,199.00,117.00,87.00,204.00,0.00,0.00,0.00,0.00,0.00,0.00,603.00,603.00
"Government",1,8867,"Keysborough Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.00,113.00,250.00,134.00,94.00,228.00,127.00,88.00,215.00,120.00,113.00,233.00,134.00,127.00,261.00,138.00,130.00,268.00,0.00,0.00,0.00,1455.00,1455.00
"Government",1,8868,"Hallam Senior Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.00,99.00,228.00,260.10,165.40,425.50,211.60,129.10,340.70,0.00,0.00,0.00,994.20,994.20
"Government",1,8869,"Gleneagles Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.00,139.00,314.00,153.00,120.00,273.00,122.00,108.00,230.00,112.00,88.00,200.00,54.00,75.90,129.90,44.90,54.50,99.40,0.00,0.00,0.00,1246.30,1246.30
"Government",1,8870,"Fountain Gate Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107.00,101.00,208.00,138.00,117.00,255.00,123.00,101.00,224.00,97.00,127.00,224.00,56.70,70.70,127.40,58.10,62.60,120.70,0.00,0.00,0.00,1159.10,1159.10
"Government",1,8872,"Balmoral K-12 Community College","Pri/Sec","O",8.00,12.00,20.00,9.00,4.00,13.00,8.00,11.00,19.00,7.00,10.00,17.00,9.00,9.00,18.00,10.00,5.00,15.00,6.00,6.00,12.00,0.00,0.00,0.00,114.00,5.00,3.00,8.00,6.00,4.00,10.00,10.00,0.00,10.00,5.00,1.00,6.00,3.00,4.00,7.00,3.00,4.00,7.00,0.00,0.00,0.00,48.00,162.00
"Government",1,8873,"Myrtleford P-12 College","Pri/Sec","O",7.00,6.00,13.00,8.00,6.00,14.00,3.00,7.00,10.00,10.60,2.00,12.60,8.00,5.00,13.00,7.00,12.00,19.00,4.00,4.00,8.00,0.00,0.00,0.00,89.60,11.00,10.00,21.00,5.00,11.00,16.00,14.40,14.00,28.40,12.00,11.00,23.00,19.00,9.00,28.00,8.00,2.00,10.00,0.00,0.00,0.00,126.40,216.00
"Government",1,8874,"Alkira Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,96.00,186.00,86.00,77.00,163.00,120.00,99.00,219.00,128.00,89.00,217.00,49.00,64.00,113.00,0.00,0.00,0.00,0.00,0.00,0.00,898.00,898.00
"Government",1,8875,"Somerville Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,27.00,62.00,35.00,26.00,61.00,26.00,35.00,61.00,32.00,30.00,62.00,31.70,25.60,57.30,21.30,27.70,49.00,0.00,0.00,0.00,352.30,352.30
"Government",1,8878,"Payika College a Koorie Pathways School (interim name)","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"Government",1,8882,"Boort District P-12 School","Pri/Sec","O",11.00,6.00,17.00,13.00,9.00,22.00,11.00,9.00,20.00,7.00,11.00,18.00,9.00,14.00,23.00,11.00,3.00,14.00,6.00,7.00,13.00,0.00,0.00,0.00,127.00,8.00,6.00,14.00,4.00,10.00,14.00,14.00,9.00,23.00,9.00,1.00,10.00,8.00,16.30,24.30,7.00,12.00,19.00,0.00,0.00,0.00,104.30,231.30
"Government",1,8883,"Yarrawonga College P-12","Pri/Sec","O",31.00,42.00,73.00,36.00,35.00,71.00,40.60,27.00,67.60,27.00,40.00,67.00,20.00,21.00,41.00,44.00,28.00,72.00,25.00,25.00,50.00,0.00,0.00,0.00,441.60,34.00,31.00,65.00,35.30,25.00,60.30,46.00,23.00,69.00,48.00,29.00,77.00,31.10,43.90,75.00,22.90,35.50,58.40,0.00,0.00,0.00,404.70,846.30
"Government",1,8884,"Seymour College","Pri/Sec","O",23.00,15.00,38.00,22.00,20.00,42.00,13.00,25.00,38.00,24.00,19.00,43.00,19.00,26.00,45.00,28.00,26.00,54.00,33.00,22.00,55.00,20.00,9.00,29.00,344.00,37.00,28.00,65.00,42.00,48.00,90.00,48.00,52.00,100.00,51.00,38.00,89.00,49.00,58.00,107.00,35.00,28.00,63.00,29.80,7.00,36.80,550.80,894.80
"Government",1,8885,"Robinvale P-12 College","Pri/Sec","O",19.00,17.00,36.00,9.00,13.00,22.00,11.00,19.00,30.00,10.00,11.00,21.00,16.00,14.00,30.00,14.00,13.00,27.00,12.00,12.00,24.00,0.00,0.00,0.00,190.00,23.00,11.00,34.00,17.00,20.00,37.00,31.00,22.00,53.00,21.00,11.00,32.00,13.00,22.70,35.70,15.90,14.80,30.70,0.00,0.00,0.00,222.40,412.40
"Government",1,8886,"Merbein P-10 College","Pri/Sec","O",21.00,9.00,30.00,11.00,9.00,20.00,10.00,20.00,30.00,5.00,8.00,13.00,18.00,13.00,31.00,18.00,11.00,29.00,17.00,16.00,33.00,0.00,0.00,0.00,186.00,61.00,48.00,109.00,40.00,52.00,92.00,58.00,47.50,105.50,64.00,44.60,108.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,415.10,601.10
"Government",1,8889,"Albert Park College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,72.00,160.00,90.00,71.00,161.00,93.00,60.00,153.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,474.00,474.00
"Government",1,8890,"Charles La Trobe P-12 College","Pri/Sec","O",22.00,22.00,44.00,20.00,20.40,40.40,16.00,13.00,29.00,13.00,13.20,26.20,27.00,13.00,40.00,19.00,23.00,42.00,18.00,18.00,36.00,0.00,0.00,0.00,257.60,26.00,25.00,51.00,39.00,29.00,68.00,29.00,26.00,55.00,51.00,29.00,80.00,30.00,35.00,65.00,51.50,57.00,108.50,0.00,0.00,0.00,427.50,685.10
"Government",1,8891,"Victoria University Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,53.00,134.00,103.00,72.00,175.00,107.00,89.00,196.00,114.00,82.00,196.00,104.00,94.00,198.00,83.00,99.00,182.00,0.00,0.00,0.00,1081.00,1081.00
"Government",1,8892,"Swifts Creek School (Interim name)","Pri/Sec","O",4.00,5.00,9.00,2.00,4.00,6.00,2.00,3.00,5.00,3.00,3.00,6.00,4.00,1.00,5.00,5.00,4.00,9.00,4.00,1.00,5.00,0.00,0.00,0.00,45.00,9.00,7.00,16.00,8.00,8.00,16.00,7.00,5.00,12.00,7.00,5.00,12.00,5.00,8.00,13.00,7.00,4.00,11.00,0.00,0.00,0.00,80.00,125.00
"Government",1,8893,"Glenroy Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,25.00,95.00,73.00,14.00,87.00,61.00,29.00,90.00,51.00,27.00,78.00,35.00,34.00,69.00,31.00,13.50,44.50,0.00,0.00,0.00,463.50,463.50
"Government",1,8894,"John Fawkner Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,13.00,51.00,30.00,18.00,48.00,54.00,19.00,73.00,28.00,11.00,39.00,43.00,16.00,59.00,91.00,35.00,126.00,0.00,0.00,0.00,396.00,396.00
"Government",1,8895,"William Ruthven Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,16.00,73.00,43.00,30.00,73.00,34.00,30.00,64.00,54.00,22.00,76.00,57.00,38.00,95.00,37.90,28.80,66.70,0.00,0.00,0.00,447.70,447.70
"Government",1,8898,"Cranbourne East Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112.00,93.00,205.00,124.00,116.00,240.00,83.00,82.00,165.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,610.00,610.00
"Government",1,8900,"Phoenix P-12 Community College","Pri/Sec","O",12.00,9.00,21.00,7.00,5.00,12.00,11.00,11.00,22.00,13.00,9.00,22.00,8.00,10.00,18.00,10.00,16.00,26.00,17.00,13.00,30.00,0.00,0.00,0.00,151.00,65.00,61.00,126.00,80.00,74.00,154.00,77.00,75.00,152.00,78.00,66.00,144.00,65.90,78.00,143.90,47.00,57.50,104.50,0.00,0.00,0.00,824.40,975.40
"Government",1,8901,"Northern Bay P-12 College","Pri/Sec","O",100.00,83.00,183.00,106.00,94.00,200.00,95.00,99.00,194.00,126.00,86.00,212.00,97.00,110.00,207.00,117.00,114.00,231.00,127.00,116.00,243.00,0.00,0.00,0.00,1470.00,69.00,56.00,125.00,55.00,38.00,93.00,42.00,44.00,86.00,61.00,54.00,115.00,55.80,43.20,99.00,40.00,37.00,77.00,0.00,0.00,0.00,595.00,2065.00
"Government",1,8903,"Surf Coast Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,22.00,64.00,33.00,28.00,61.00,25.00,25.00,50.00,17.00,14.00,31.00,26.80,11.00,37.80,0.00,0.00,0.00,0.00,0.00,0.00,243.80,243.80
"Government",1,8904,"Hopetoun P-12 College","Pri/Sec","O",3.00,5.00,8.00,0.00,2.00,2.00,5.00,4.00,9.00,1.00,2.00,3.00,4.00,2.00,6.00,3.00,3.00,6.00,4.00,2.00,6.00,0.00,0.00,0.00,40.00,9.00,7.00,16.00,5.00,6.00,11.00,5.00,8.00,13.00,9.00,3.00,12.00,8.00,14.20,22.20,3.80,5.20,9.00,0.00,0.00,0.00,83.20,123.20
"Government",1,8905,"Doveton College","Pri/Sec","O",45.00,45.00,90.00,42.00,30.00,72.00,38.00,25.00,63.00,36.00,33.00,69.00,33.00,27.40,60.40,41.00,32.00,73.00,32.00,35.00,67.00,0.00,0.00,0.00,494.40,39.00,27.00,66.00,33.00,30.00,63.00,23.00,21.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.00,667.40
"Government",1,8908,"Brookside P-9 College","Pri/Sec","O",54.00,36.00,90.00,46.00,38.00,84.00,40.00,47.00,87.00,37.00,39.00,76.00,36.20,36.00,72.20,38.00,42.00,80.00,37.00,30.00,67.00,0.00,0.00,0.00,556.20,60.00,58.00,118.00,68.00,72.00,140.00,61.00,46.00,107.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,365.00,921.20
"Government",1,8909,"Creekside K-9 College","Pri/Sec","O",58.00,62.00,120.00,68.00,67.00,135.00,70.00,68.00,138.00,78.00,69.00,147.00,67.00,71.00,138.00,88.00,69.00,157.00,72.00,75.00,147.00,0.00,0.00,0.00,982.00,73.00,66.00,139.00,82.00,103.00,185.00,86.00,90.00,176.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.00,1482.00
"Government",1,8910,"Lakeview Senior College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178.60,164.00,342.60,178.40,183.60,362.00,129.00,138.00,267.00,0.00,0.00,0.00,971.60,971.60
"Government",1,8911,"Springside P-9 College","Pri/Sec","O",59.00,33.00,92.00,45.00,54.00,99.00,44.00,41.00,85.00,56.00,45.00,101.00,51.00,41.00,92.00,33.00,36.00,69.00,43.80,36.00,79.80,0.00,0.00,0.00,617.80,40.00,43.00,83.00,72.00,83.00,155.00,69.00,60.60,129.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,367.60,985.40
"Government",1,8912,"Melba Secondary College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,44.00,100.00,64.00,60.00,124.00,85.00,89.00,174.00,71.00,85.30,156.30,86.80,82.80,169.60,69.80,78.00,147.80,0.00,0.00,0.00,871.70,871.70
"Government",1,8913,"Boronia K-12 College","Pri/Sec","O",29.00,22.00,51.00,18.00,15.00,33.00,21.00,18.00,39.00,9.00,21.00,30.00,14.00,14.40,28.40,13.00,17.00,30.00,13.00,22.00,35.00,0.00,0.00,0.00,246.40,16.00,12.00,28.00,16.00,17.00,33.00,13.00,14.00,27.00,12.00,14.00,26.00,17.00,20.00,37.00,5.00,11.00,16.00,0.00,0.00,0.00,167.00,413.40
"Government",1,8914,"Tarneit P-9 College","Pri/Sec","O",62.00,61.00,123.00,23.00,16.00,39.00,25.00,19.00,44.00,15.00,22.00,37.00,16.00,15.00,31.00,15.00,15.00,30.00,14.00,12.00,26.00,0.00,0.00,0.00,330.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330.00
"Government",1,8915,"Benalla P-12 College","Pri/Sec","O",46.00,36.00,82.00,46.00,41.00,87.00,38.00,36.00,74.00,36.00,38.00,74.00,37.00,44.00,81.00,33.00,46.00,79.00,45.00,46.00,91.00,0.00,0.00,0.00,568.00,50.00,34.00,84.00,35.00,49.00,84.00,35.00,24.00,59.00,41.00,45.00,86.00,54.60,43.70,98.30,37.50,34.80,72.30,0.00,0.00,0.00,483.60,1051.60
"Government",1,8916,"Parkville College","Special","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,1.00,3.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,8.00,0.00,8.00,5.00,0.00,5.00,2.00,0.00,2.00,156.00,4.00,160.00,177.00,180.00
"Independent",2,1,"Wesley College","Pri/Sec","O",57.00,46.00,103.00,60.00,50.00,110.00,58.00,51.00,109.00,64.00,54.00,118.00,67.00,52.00,119.00,91.00,72.00,163.00,97.00,76.00,173.00,0.00,0.00,0.00,895.00,202.00,150.00,352.00,199.00,134.00,333.00,196.00,132.00,328.00,191.00,122.00,313.00,208.00,159.00,367.00,210.00,157.00,367.00,0.00,0.00,0.00,2060.00,2955.00
"Independent",2,5,"Korowa Anglican Girls' School","Pri/Sec","O",0.00,16.00,16.00,0.00,18.00,18.00,0.00,25.00,25.00,0.00,16.00,16.00,0.00,22.00,22.00,0.00,29.00,29.00,0.00,46.00,46.00,0.00,0.00,0.00,172.00,0.00,86.00,86.00,0.00,64.00,64.00,0.00,83.00,83.00,0.00,70.00,70.00,0.00,77.00,77.00,0.00,79.00,79.00,0.00,0.00,0.00,459.00,631.00
"Independent",2,83,"Ruyton Girls' School","Pri/Sec","O",0.00,30.00,30.00,0.00,37.00,37.00,0.00,35.00,35.00,0.00,34.00,34.00,0.00,43.00,43.00,0.00,64.00,64.00,0.00,65.00,65.00,0.00,0.00,0.00,308.00,0.00,85.00,85.00,0.00,78.00,78.00,0.00,67.00,67.00,0.00,75.00,75.00,0.00,63.00,63.00,0.00,64.00,64.00,0.00,0.00,0.00,432.00,740.00
"Independent",2,96,"Caulfield Grammar School","Pri/Sec","O",59.00,40.00,99.00,55.00,37.00,92.00,57.00,42.00,99.00,62.00,37.00,99.00,58.00,42.00,100.00,71.00,38.00,109.00,57.00,54.00,111.00,0.00,0.00,0.00,709.00,206.00,135.00,341.00,205.00,137.00,342.00,217.00,158.00,375.00,270.00,155.00,425.00,246.00,183.00,429.00,261.00,190.00,451.00,0.00,0.00,0.00,2363.00,3072.00
"Independent",2,131,"Highview Christian Community College","Secondary","O",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,43.00,96.00,39.00,45.00,84.00,44.00,49.20,93.20,39.00,50.00,89.00,33.00,31.00,64.00,31.00,29.00,60.00,0.00,0.00,0.00,486.20,486.20
"Independent",2,196,"Tarrington Lutheran School","Primary","O",6.00,6.00,12.00,9.00,8.00,17.00,9.00,9.00,18.00,7.00,8.00,15.00,10.00,5.00,15.00,4.00,5.00,9.00,7.00,5.00,12.00,0.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.00
